num_files	year	N
182	2016	26
182	2017	45
182	2018	27
182	2019	27
182	2020	60
182	2021	132
182	2022	54
182	2023	5
182	2024	64
183	2014	152
183	2015	2
183	2016	28
183	2017	42
183	2018	27
183	2019	24
183	2020	61
183	2021	135
183	2022	51
183	2023	5
183	2024	63
184	2014	153
184	2015	2
184	2016	28
184	2017	43
184	2018	27
184	2019	25
184	2020	62
184	2021	134
184	2022	57
184	2023	5
184	2024	63
185	2014	145
185	2015	2
185	2016	26
185	2017	41
185	2018	27
185	2019	27
185	2020	61
185	2021	134
185	2022	57
185	2023	5
185	2024	62
186	2014	147
186	2015	2
186	2016	29
186	2017	42
186	2018	26
186	2019	24
186	2020	63
186	2021	132
186	2022	56
186	2023	5
186	2024	66
187	2014	150
187	2015	2
187	2016	27
187	2017	43
187	2018	26
187	2019	25
187	2020	58
187	2021	133
187	2022	57
187	2023	5
187	2024	63
188	2014	149
188	2015	2
188	2016	27
188	2017	39
188	2018	26
188	2019	26
188	2020	62
188	2021	129
188	2022	53
188	2023	5
188	2024	63
189	2014	147
189	2015	2
189	2016	27
189	2017	44
189	2018	27
189	2019	27
189	2020	61
189	2021	134
189	2022	56
189	2023	5
189	2024	63
190	2014	144
190	2015	2
190	2016	27
190	2017	40
190	2018	26
190	2019	26
190	2020	62
190	2021	132
190	2022	52
190	2023	5
190	2024	64
191	2014	143
191	2015	2
191	2016	29
191	2017	41
191	2018	26
191	2019	27
191	2020	63
191	2021	133
191	2022	56
191	2023	5
191	2024	65
192	2014	149
192	2015	2
192	2016	30
192	2017	42
192	2018	27
192	2019	27
192	2020	68
192	2021	136
192	2022	56
192	2023	5
192	2024	63
193	2014	146
193	2015	2
193	2016	29
193	2017	40
193	2018	26
193	2019	25
193	2020	67
193	2021	131
193	2022	52
193	2023	5
193	2024	61
194	2014	143
194	2015	2
194	2016	28
194	2017	38
194	2018	26
194	2019	26
194	2020	61
194	2021	131
194	2022	57
194	2023	5
194	2024	68
195	2014	148
195	2015	2
195	2016	28
195	2017	43
195	2018	27
195	2019	28
195	2020	67
195	2021	130
195	2022	52
195	2023	5
195	2024	65
196	2014	148
196	2015	2
196	2016	26
196	2017	42
196	2018	26
196	2019	24
196	2020	65
196	2021	130
196	2022	56
196	2023	5
196	2024	64
197	2014	151
197	2015	2
197	2016	28
197	2017	44
197	2018	27
197	2019	25
197	2020	61
197	2021	136
197	2022	59
197	2023	5
197	2024	66
198	2014	144
198	2015	2
198	2016	25
198	2017	44
198	2018	26
198	2019	27
198	2020	69
198	2021	137
198	2022	53
198	2023	5
198	2024	60
199	2014	145
199	2015	2
199	2016	25
199	2017	39
199	2018	25
199	2019	24
199	2020	63
199	2021	126
199	2022	61
199	2023	5
199	2024	63
200	2014	150
200	2015	2
200	2016	28
200	2017	43
200	2018	26
200	2019	28
200	2020	65
200	2021	135
200	2022	56
200	2023	5
200	2024	67
201	2014	141
201	2015	2
201	2016	27
201	2017	42
201	2018	26
201	2019	25
201	2020	57
201	2021	129
201	2022	49
201	2023	5
201	2024	63
202	2014	146
202	2015	2
202	2016	26
202	2017	40
202	2018	26
202	2019	25
202	2020	56
202	2021	130
202	2022	57
202	2023	5
202	2024	66
203	2014	142
203	2015	2
203	2016	30
203	2017	43
203	2018	26
203	2019	24
203	2020	60
203	2021	129
203	2022	59
203	2023	5
203	2024	59
204	2014	144
204	2015	2
204	2016	30
204	2017	43
204	2018	26
204	2019	26
204	2020	63
204	2021	131
204	2022	55
204	2023	5
204	2024	66
205	2014	144
205	2015	2
205	2016	25
205	2017	40
205	2018	26
205	2019	25
205	2020	62
205	2021	135
205	2022	56
205	2023	5
205	2024	63
206	2014	148
206	2015	2
206	2016	28
206	2017	43
206	2018	27
206	2019	26
206	2020	62
206	2021	135
206	2022	60
206	2023	5
206	2024	67
207	2014	154
207	2015	2
207	2016	29
207	2017	45
207	2018	27
207	2019	25
207	2020	59
207	2021	132
207	2022	54
207	2023	5
207	2024	63
208	2014	147
208	2015	2
208	2016	29
208	2017	40
208	2018	26
208	2019	29
208	2020	64
208	2021	130
208	2022	54
208	2023	5
208	2024	69
209	2014	147
209	2015	2
209	2016	29
209	2017	42
209	2018	26
209	2019	26
209	2020	66
209	2021	135
209	2022	59
209	2023	5
209	2024	67
210	2014	144
210	2015	2
210	2016	28
210	2017	43
210	2018	26
210	2019	23
210	2020	61
210	2021	132
210	2022	56
210	2023	5
210	2024	64
211	2014	152
211	2015	2
211	2016	27
211	2017	43
211	2018	27
211	2019	25
211	2020	62
211	2021	131
211	2022	56
211	2023	5
211	2024	67
212	2014	149
212	2015	2
212	2016	29
212	2017	40
212	2018	26
212	2019	26
212	2020	61
212	2021	132
212	2022	57
212	2023	5
212	2024	63
213	2014	150
213	2015	2
213	2016	28
213	2017	40
213	2018	26
213	2019	25
213	2020	61
213	2021	129
213	2022	52
213	2023	5
213	2024	65
214	2014	146
214	2015	2
214	2016	29
214	2017	43
214	2018	26
214	2019	28
214	2020	61
214	2021	134
214	2022	58
214	2023	5
214	2024	65
215	2014	147
215	2015	2
215	2016	31
215	2017	43
215	2018	26
215	2019	27
215	2020	64
215	2021	134
215	2022	57
215	2023	5
215	2024	66
216	2014	146
216	2015	2
216	2016	29
216	2017	43
216	2018	26
216	2019	27
216	2020	62
216	2021	132
216	2022	51
216	2023	5
216	2024	63
217	2014	146
217	2015	2
217	2016	29
217	2017	40
217	2018	26
217	2019	26
217	2020	66
217	2021	131
217	2022	51
217	2023	5
217	2024	66
218	2014	151
218	2015	2
218	2016	28
218	2017	41
218	2018	26
218	2019	26
218	2020	66
218	2021	134
218	2022	59
218	2023	5
218	2024	66
219	2014	147
219	2015	2
219	2016	27
219	2017	40
219	2018	26
219	2019	27
219	2020	63
219	2021	132
219	2022	56
219	2023	5
219	2024	63
220	2014	146
220	2015	2
220	2016	28
220	2017	44
220	2018	26
220	2019	26
220	2020	62
220	2021	131
220	2022	55
220	2023	5
220	2024	66
221	2014	151
221	2015	2
221	2016	30
221	2017	43
221	2018	26
221	2019	27
221	2020	67
221	2021	126
221	2022	57
221	2023	5
221	2024	65
222	2014	148
222	2015	2
222	2016	26
222	2017	39
222	2018	26
222	2019	24
222	2020	62
222	2021	132
222	2022	59
222	2023	5
222	2024	64
223	2014	145
223	2015	2
223	2016	30
223	2017	43
223	2018	26
223	2019	24
223	2020	64
223	2021	129
223	2022	58
223	2023	5
223	2024	67
224	2014	153
224	2015	2
224	2016	27
224	2017	43
224	2018	27
224	2019	26
224	2020	60
224	2021	138
224	2022	55
224	2023	5
224	2024	67
225	2014	149
225	2015	2
225	2016	29
225	2017	41
225	2018	26
225	2019	29
225	2020	63
225	2021	129
225	2022	54
225	2023	5
225	2024	64
226	2014	150
226	2015	2
226	2016	26
226	2017	44
226	2018	27
226	2019	24
226	2020	61
226	2021	133
226	2022	56
226	2023	5
226	2024	66
227	2014	150
227	2015	2
227	2016	28
227	2017	43
227	2018	25
227	2019	29
227	2020	67
227	2021	135
227	2022	61
227	2023	5
227	2024	66
228	2014	155
228	2015	2
228	2016	29
228	2017	43
228	2018	27
228	2019	27
228	2020	64
228	2021	131
228	2022	56
228	2023	5
228	2024	66
229	2014	146
229	2015	2
229	2016	30
229	2017	43
229	2018	26
229	2019	23
229	2020	62
229	2021	134
229	2022	57
229	2023	5
229	2024	63
230	2014	151
230	2015	2
230	2016	30
230	2017	42
230	2018	26
230	2019	29
230	2020	68
230	2021	132
230	2022	55
230	2023	5
230	2024	65
231	2014	151
231	2015	2
231	2016	29
231	2017	42
231	2018	27
231	2019	27
231	2020	63
231	2021	134
231	2022	57
231	2023	5
231	2024	65
232	2014	150
232	2015	2
232	2016	29
232	2017	44
232	2018	26
232	2019	28
232	2020	65
232	2021	133
232	2022	59
232	2023	5
232	2024	66
233	2014	154
233	2015	2
233	2016	29
233	2017	43
233	2018	26
233	2019	26
233	2020	69
233	2021	129
233	2022	56
233	2023	5
233	2024	66
234	2014	154
234	2015	2
234	2016	29
234	2017	44
234	2018	26
234	2019	29
234	2020	71
234	2021	135
234	2022	60
234	2023	5
234	2024	67
235	2014	145
235	2015	2
235	2016	29
235	2017	41
235	2018	26
235	2019	26
235	2020	67
235	2021	130
235	2022	55
235	2023	5
235	2024	65
236	2014	153
236	2015	2
236	2016	30
236	2017	42
236	2018	26
236	2019	28
236	2020	62
236	2021	132
236	2022	57
236	2023	5
236	2024	70
237	2014	147
237	2015	2
237	2016	29
237	2017	42
237	2018	26
237	2019	25
237	2020	59
237	2021	133
237	2022	57
237	2023	5
237	2024	66
238	2014	155
238	2015	2
238	2016	28
238	2017	45
238	2018	27
238	2019	26
238	2020	61
238	2021	135
238	2022	55
238	2023	5
238	2024	63
239	2014	154
239	2015	2
239	2016	30
239	2017	44
239	2018	27
239	2019	27
239	2020	61
239	2021	134
239	2022	56
239	2023	5
239	2024	63
240	2014	151
240	2015	2
240	2016	29
240	2017	43
240	2018	27
240	2019	26
240	2020	61
240	2021	131
240	2022	56
240	2023	5
240	2024	65
241	2014	153
241	2015	2
241	2016	30
241	2017	42
241	2018	26
241	2019	27
241	2020	65
241	2021	137
241	2022	61
241	2023	5
241	2024	66
242	2014	151
242	2015	2
242	2016	28
242	2017	44
242	2018	27
242	2019	27
242	2020	71
242	2021	138
242	2022	62
242	2023	5
242	2024	69
243	2014	147
243	2015	2
243	2016	26
243	2017	42
243	2018	26
243	2019	25
243	2020	63
243	2021	134
243	2022	55
243	2023	5
243	2024	67
244	2014	146
244	2015	2
244	2016	28
244	2017	45
244	2018	25
244	2019	25
244	2020	60
244	2021	134
244	2022	59
244	2023	5
244	2024	65
245	2014	149
245	2015	2
245	2016	29
245	2017	44
245	2018	26
245	2019	28
245	2020	66
245	2021	132
245	2022	55
245	2023	5
245	2024	67
246	2014	150
246	2015	2
246	2016	30
246	2017	44
246	2018	27
246	2019	27
246	2020	66
246	2021	139
246	2022	59
246	2023	5
246	2024	69
247	2014	148
247	2015	2
247	2016	28
247	2017	45
247	2018	25
247	2019	26
247	2020	64
247	2021	133
247	2022	57
247	2023	5
247	2024	64
248	2014	148
248	2015	2
248	2016	29
248	2017	44
248	2018	26
248	2019	29
248	2020	63
248	2021	135
248	2022	60
248	2023	5
248	2024	68
249	2014	151
249	2015	2
249	2016	27
249	2017	44
249	2018	27
249	2019	26
249	2020	66
249	2021	140
249	2022	58
249	2023	5
249	2024	70
250	2014	150
250	2015	2
250	2016	29
250	2017	43
250	2018	26
250	2019	25
250	2020	61
250	2021	136
250	2022	57
250	2023	5
250	2024	65
251	2014	154
251	2015	2
251	2016	30
251	2017	44
251	2018	27
251	2019	27
251	2020	70
251	2021	134
251	2022	57
251	2023	5
251	2024	66
252	2014	148
252	2015	2
252	2016	27
252	2017	44
252	2018	27
252	2019	24
252	2020	64
252	2021	139
252	2022	56
252	2023	5
252	2024	64
253	2014	153
253	2015	2
253	2016	30
253	2017	43
253	2018	26
253	2019	28
253	2020	62
253	2021	134
253	2022	61
253	2023	5
253	2024	68
254	2014	151
254	2015	2
254	2016	30
254	2017	44
254	2018	26
254	2019	26
254	2020	62
254	2021	131
254	2022	55
254	2023	5
254	2024	62
255	2014	150
255	2015	2
255	2016	27
255	2017	42
255	2018	26
255	2019	25
255	2020	65
255	2021	134
255	2022	56
255	2023	5
255	2024	68
256	2014	153
256	2015	2
256	2016	28
256	2017	42
256	2018	26
256	2019	26
256	2020	70
256	2021	133
256	2022	63
256	2023	5
256	2024	68
257	2014	156
257	2015	2
257	2016	30
257	2017	43
257	2018	27
257	2019	26
257	2020	72
257	2021	139
257	2022	62
257	2023	5
257	2024	68
258	2014	150
258	2015	2
258	2016	28
258	2017	44
258	2018	27
258	2019	28
258	2020	65
258	2021	136
258	2022	57
258	2023	5
258	2024	67
259	2014	149
259	2015	2
259	2016	30
259	2017	41
259	2018	26
259	2019	26
259	2020	65
259	2021	133
259	2022	58
259	2023	5
259	2024	65
260	2014	146
260	2015	2
260	2016	29
260	2017	43
260	2018	26
260	2019	26
260	2020	65
260	2021	135
260	2022	58
260	2023	5
260	2024	67
261	2014	152
261	2015	2
261	2016	30
261	2017	43
261	2018	27
261	2019	28
261	2020	70
261	2021	137
261	2022	59
261	2023	5
261	2024	66
262	2014	154
262	2015	2
262	2016	27
262	2017	45
262	2018	27
262	2019	28
262	2020	66
262	2021	136
262	2022	59
262	2023	5
262	2024	68
263	2014	150
263	2015	2
263	2016	28
263	2017	42
263	2018	26
263	2019	27
263	2020	69
263	2021	133
263	2022	56
263	2023	5
263	2024	67
264	2014	149
264	2015	2
264	2016	30
264	2017	44
264	2018	26
264	2019	26
264	2020	68
264	2021	136
264	2022	56
264	2023	5
264	2024	66
265	2014	151
265	2015	2
265	2016	29
265	2017	44
265	2018	27
265	2019	26
265	2020	62
265	2021	138
265	2022	57
265	2023	5
265	2024	66
266	2014	152
266	2015	2
266	2016	31
266	2017	43
266	2018	27
266	2019	26
266	2020	66
266	2021	137
266	2022	57
266	2023	5
266	2024	65
267	2014	146
267	2015	2
267	2016	28
267	2017	45
267	2018	27
267	2019	26
267	2020	61
267	2021	137
267	2022	61
267	2023	5
267	2024	67
268	2014	152
268	2015	2
268	2016	29
268	2017	45
268	2018	26
268	2019	27
268	2020	64
268	2021	138
268	2022	58
268	2023	5
268	2024	68
269	2014	147
269	2015	2
269	2016	30
269	2017	43
269	2018	25
269	2019	26
269	2020	61
269	2021	135
269	2022	55
269	2023	5
269	2024	67
270	2014	151
270	2015	2
270	2016	27
270	2017	44
270	2018	27
270	2019	27
270	2020	65
270	2021	135
270	2022	57
270	2023	5
270	2024	64
271	2014	153
271	2015	2
271	2016	28
271	2017	43
271	2018	26
271	2019	29
271	2020	70
271	2021	135
271	2022	56
271	2023	5
271	2024	65
272	2014	154
272	2015	2
272	2016	30
272	2017	42
272	2018	26
272	2019	28
272	2020	72
272	2021	130
272	2022	55
272	2023	5
272	2024	66
273	2014	150
273	2015	2
273	2016	29
273	2017	42
273	2018	26
273	2019	25
273	2020	64
273	2021	136
273	2022	60
273	2023	5
273	2024	66
274	2014	154
274	2015	2
274	2016	29
274	2017	45
274	2018	26
274	2019	29
274	2020	70
274	2021	137
274	2022	59
274	2023	5
274	2024	66
275	2014	151
275	2015	2
275	2016	31
275	2017	44
275	2018	26
275	2019	27
275	2020	66
275	2021	136
275	2022	59
275	2023	5
275	2024	68
276	2014	151
276	2015	2
276	2016	26
276	2017	42
276	2018	27
276	2019	26
276	2020	63
276	2021	135
276	2022	56
276	2023	5
276	2024	64
277	2014	149
277	2015	2
277	2016	29
277	2017	41
277	2018	26
277	2019	26
277	2020	61
277	2021	133
277	2022	54
277	2023	5
277	2024	65
278	2014	151
278	2015	2
278	2016	29
278	2017	41
278	2018	26
278	2019	28
278	2020	65
278	2021	136
278	2022	56
278	2023	5
278	2024	68
279	2014	148
279	2015	2
279	2016	28
279	2017	43
279	2018	26
279	2019	26
279	2020	61
279	2021	133
279	2022	57
279	2023	5
279	2024	67
280	2014	152
280	2015	2
280	2016	30
280	2017	43
280	2018	26
280	2019	25
280	2020	66
280	2021	133
280	2022	59
280	2023	5
280	2024	67
281	2014	152
281	2015	2
281	2016	27
281	2017	40
281	2018	26
281	2019	26
281	2020	64
281	2021	132
281	2022	56
281	2023	5
281	2024	66
282	2014	150
282	2015	2
282	2016	29
282	2017	43
282	2018	27
282	2019	28
282	2020	67
282	2021	135
282	2022	61
282	2023	5
282	2024	70
283	2014	151
283	2015	2
283	2016	31
283	2017	45
283	2018	26
283	2019	27
283	2020	67
283	2021	136
283	2022	61
283	2023	5
283	2024	65
284	2014	154
284	2015	2
284	2016	27
284	2017	45
284	2018	27
284	2019	28
284	2020	67
284	2021	137
284	2022	60
284	2023	5
284	2024	64
285	2014	151
285	2015	2
285	2016	30
285	2017	45
285	2018	26
285	2019	26
285	2020	70
285	2021	136
285	2022	55
285	2023	5
285	2024	67
286	2014	145
286	2015	2
286	2016	27
286	2017	40
286	2018	26
286	2019	26
286	2020	68
286	2021	129
286	2022	58
286	2023	5
286	2024	65
287	2014	153
287	2015	2
287	2016	30
287	2017	43
287	2018	27
287	2019	29
287	2020	69
287	2021	136
287	2022	56
287	2023	5
287	2024	66
288	2014	151
288	2015	2
288	2016	28
288	2017	41
288	2018	26
288	2019	26
288	2020	65
288	2021	135
288	2022	56
288	2023	5
288	2024	66
289	2014	147
289	2015	2
289	2016	29
289	2017	41
289	2018	26
289	2019	25
289	2020	65
289	2021	132
289	2022	55
289	2023	5
289	2024	68
290	2014	148
290	2015	2
290	2016	28
290	2017	42
290	2018	26
290	2019	27
290	2020	65
290	2021	133
290	2022	59
290	2023	5
290	2024	66
291	2014	153
291	2015	2
291	2016	30
291	2017	44
291	2018	27
291	2019	27
291	2020	62
291	2021	136
291	2022	61
291	2023	5
291	2024	67
292	2014	158
292	2015	2
292	2016	30
292	2017	43
292	2018	27
292	2019	29
292	2020	65
292	2021	138
292	2022	59
292	2023	5
292	2024	68
293	2014	155
293	2015	2
293	2016	31
293	2017	45
293	2018	27
293	2019	28
293	2020	70
293	2021	138
293	2022	58
293	2023	5
293	2024	65
294	2014	151
294	2015	2
294	2016	29
294	2017	43
294	2018	26
294	2019	28
294	2020	64
294	2021	135
294	2022	59
294	2023	5
294	2024	66
295	2014	154
295	2015	2
295	2016	28
295	2017	44
295	2018	27
295	2019	27
295	2020	68
295	2021	134
295	2022	59
295	2023	5
295	2024	69
296	2014	152
296	2015	2
296	2016	31
296	2017	43
296	2018	26
296	2019	29
296	2020	66
296	2021	136
296	2022	62
296	2023	5
296	2024	69
297	2014	151
297	2015	2
297	2016	28
297	2017	42
297	2018	26
297	2019	24
297	2020	70
297	2021	134
297	2022	57
297	2023	5
297	2024	66
298	2014	152
298	2015	2
298	2016	30
298	2017	45
298	2018	27
298	2019	29
298	2020	67
298	2021	138
298	2022	55
298	2023	5
298	2024	65
299	2014	154
299	2015	2
299	2016	30
299	2017	43
299	2018	27
299	2019	27
299	2020	69
299	2021	139
299	2022	58
299	2023	5
299	2024	67
300	2014	149
300	2015	2
300	2016	30
300	2017	43
300	2018	26
300	2019	27
300	2020	65
300	2021	137
300	2022	62
300	2023	5
300	2024	68
301	2014	147
301	2015	2
301	2016	27
301	2017	43
301	2018	26
301	2019	28
301	2020	69
301	2021	138
301	2022	58
301	2023	5
301	2024	68
302	2014	147
302	2015	2
302	2016	29
302	2017	43
302	2018	26
302	2019	29
302	2020	67
302	2021	137
302	2022	58
302	2023	5
302	2024	68
303	2014	154
303	2015	2
303	2016	31
303	2017	44
303	2018	26
303	2019	27
303	2020	70
303	2021	134
303	2022	53
303	2023	5
303	2024	64
304	2014	155
304	2015	2
304	2016	29
304	2017	44
304	2018	27
304	2019	28
304	2020	67
304	2021	138
304	2022	59
304	2023	5
304	2024	67
305	2014	157
305	2015	2
305	2016	29
305	2017	43
305	2018	27
305	2019	27
305	2020	65
305	2021	137
305	2022	61
305	2023	5
305	2024	69
306	2014	155
306	2015	2
306	2016	30
306	2017	42
306	2018	26
306	2019	27
306	2020	63
306	2021	137
306	2022	59
306	2023	5
306	2024	70
307	2014	155
307	2015	2
307	2016	29
307	2017	43
307	2018	27
307	2019	27
307	2020	72
307	2021	137
307	2022	61
307	2023	5
307	2024	69
308	2014	151
308	2015	2
308	2016	29
308	2017	44
308	2018	27
308	2019	25
308	2020	65
308	2021	137
308	2022	59
308	2023	5
308	2024	67
309	2014	155
309	2015	2
309	2016	29
309	2017	45
309	2018	27
309	2019	27
309	2020	66
309	2021	135
309	2022	63
309	2023	5
309	2024	68
310	2014	153
310	2015	2
310	2016	30
310	2017	45
310	2018	27
310	2019	28
310	2020	65
310	2021	134
310	2022	59
310	2023	5
310	2024	69
311	2014	154
311	2015	2
311	2016	31
311	2017	44
311	2018	27
311	2019	27
311	2020	66
311	2021	139
311	2022	62
311	2023	5
311	2024	67
312	2014	157
312	2015	2
312	2016	29
312	2017	45
312	2018	27
312	2019	29
312	2020	73
312	2021	140
312	2022	57
312	2023	5
312	2024	67
313	2014	154
313	2015	2
313	2016	29
313	2017	44
313	2018	26
313	2019	26
313	2020	70
313	2021	135
313	2022	64
313	2023	5
313	2024	67
314	2014	153
314	2015	2
314	2016	30
314	2017	45
314	2018	26
314	2019	29
314	2020	62
314	2021	134
314	2022	60
314	2023	5
314	2024	70
315	2014	153
315	2015	2
315	2016	30
315	2017	44
315	2018	27
315	2019	25
315	2020	63
315	2021	138
315	2022	61
315	2023	5
315	2024	68
316	2014	154
316	2015	2
316	2016	30
316	2017	45
316	2018	27
316	2019	27
316	2020	69
316	2021	138
316	2022	59
316	2023	5
316	2024	67
317	2014	155
317	2015	2
317	2016	30
317	2017	42
317	2018	26
317	2019	28
317	2020	71
317	2021	137
317	2022	54
317	2023	5
317	2024	67
318	2014	152
318	2015	2
318	2016	30
318	2017	44
318	2018	26
318	2019	26
318	2020	64
318	2021	137
318	2022	62
318	2023	5
318	2024	67
319	2014	156
319	2015	2
319	2016	29
319	2017	44
319	2018	27
319	2019	25
319	2020	67
319	2021	136
319	2022	62
319	2023	5
319	2024	69
320	2014	156
320	2015	2
320	2016	29
320	2017	45
320	2018	27
320	2019	27
320	2020	72
320	2021	141
320	2022	60
320	2023	5
320	2024	69
321	2014	153
321	2015	2
321	2016	30
321	2017	45
321	2018	27
321	2019	26
321	2020	63
321	2021	138
321	2022	65
321	2023	5
321	2024	67
322	2014	157
322	2015	2
322	2016	29
322	2017	41
322	2018	26
322	2019	24
322	2020	71
322	2021	135
322	2022	61
322	2023	5
322	2024	68
323	2014	155
323	2015	2
323	2016	30
323	2017	45
323	2018	27
323	2019	25
323	2020	62
323	2021	139
323	2022	62
323	2023	5
323	2024	70
324	2014	154
324	2015	2
324	2016	31
324	2017	44
324	2018	26
324	2019	28
324	2020	71
324	2021	134
324	2022	60
324	2023	5
324	2024	67
325	2014	157
325	2015	2
325	2016	31
325	2017	44
325	2018	27
325	2019	29
325	2020	72
325	2021	140
325	2022	60
325	2023	5
325	2024	65
326	2014	150
326	2015	2
326	2016	29
326	2017	42
326	2018	26
326	2019	28
326	2020	68
326	2021	131
326	2022	59
326	2023	5
326	2024	67
327	2014	154
327	2015	2
327	2016	30
327	2017	45
327	2018	27
327	2019	29
327	2020	71
327	2021	135
327	2022	57
327	2023	5
327	2024	68
328	2014	153
328	2015	2
328	2016	28
328	2017	43
328	2018	26
328	2019	29
328	2020	71
328	2021	134
328	2022	61
328	2023	5
328	2024	69
329	2014	152
329	2015	2
329	2016	26
329	2017	41
329	2018	26
329	2019	27
329	2020	69
329	2021	132
329	2022	58
329	2023	5
329	2024	67
330	2014	156
330	2015	2
330	2016	31
330	2017	44
330	2018	27
330	2019	27
330	2020	61
330	2021	136
330	2022	61
330	2023	5
330	2024	69
331	2014	152
331	2015	2
331	2016	30
331	2017	44
331	2018	26
331	2019	27
331	2020	67
331	2021	136
331	2022	60
331	2023	5
331	2024	66
332	2014	153
332	2015	2
332	2016	28
332	2017	45
332	2018	26
332	2019	26
332	2020	67
332	2021	137
332	2022	63
332	2023	5
332	2024	69
333	2014	152
333	2015	2
333	2016	30
333	2017	45
333	2018	27
333	2019	26
333	2020	62
333	2021	137
333	2022	54
333	2023	5
333	2024	67
334	2014	155
334	2015	2
334	2016	30
334	2017	45
334	2018	26
334	2019	28
334	2020	67
334	2021	133
334	2022	62
334	2023	5
334	2024	69
335	2014	153
335	2015	2
335	2016	30
335	2017	45
335	2018	27
335	2019	27
335	2020	68
335	2021	138
335	2022	60
335	2023	5
335	2024	68
336	2014	153
336	2015	2
336	2016	31
336	2017	44
336	2018	26
336	2019	27
336	2020	70
336	2021	136
336	2022	59
336	2023	5
336	2024	70
337	2014	154
337	2015	2
337	2016	28
337	2017	45
337	2018	26
337	2019	27
337	2020	60
337	2021	140
337	2022	59
337	2023	5
337	2024	68
338	2014	153
338	2015	2
338	2016	28
338	2017	43
338	2018	26
338	2019	27
338	2020	71
338	2021	136
338	2022	58
338	2023	5
338	2024	68
339	2014	151
339	2015	2
339	2016	31
339	2017	43
339	2018	26
339	2019	27
339	2020	68
339	2021	137
339	2022	60
339	2023	5
339	2024	68
340	2014	154
340	2015	2
340	2016	29
340	2017	45
340	2018	27
340	2019	28
340	2020	65
340	2021	139
340	2022	58
340	2023	5
340	2024	65
341	2014	155
341	2015	2
341	2016	31
341	2017	42
341	2018	27
341	2019	27
341	2020	65
341	2021	136
341	2022	64
341	2023	5
341	2024	69
342	2014	150
342	2015	2
342	2016	28
342	2017	42
342	2018	26
342	2019	29
342	2020	64
342	2021	136
342	2022	61
342	2023	5
342	2024	69
343	2014	157
343	2015	2
343	2016	29
343	2017	44
343	2018	27
343	2019	27
343	2020	71
343	2021	138
343	2022	63
343	2023	5
343	2024	65
344	2014	150
344	2015	2
344	2016	29
344	2017	44
344	2018	26
344	2019	26
344	2020	67
344	2021	135
344	2022	58
344	2023	5
344	2024	67
345	2014	157
345	2015	2
345	2016	31
345	2017	44
345	2018	27
345	2019	29
345	2020	69
345	2021	139
345	2022	57
345	2023	5
345	2024	66
346	2014	156
346	2015	2
346	2016	30
346	2017	43
346	2018	26
346	2019	27
346	2020	73
346	2021	138
346	2022	59
346	2023	5
346	2024	68
347	2014	152
347	2015	2
347	2016	30
347	2017	45
347	2018	27
347	2019	26
347	2020	66
347	2021	137
347	2022	65
347	2023	5
347	2024	68
348	2014	155
348	2015	2
348	2016	31
348	2017	44
348	2018	27
348	2019	29
348	2020	70
348	2021	139
348	2022	58
348	2023	5
348	2024	67
349	2014	156
349	2015	2
349	2016	30
349	2017	45
349	2018	27
349	2019	25
349	2020	64
349	2021	136
349	2022	62
349	2023	5
349	2024	66
350	2014	153
350	2015	2
350	2016	31
350	2017	44
350	2018	26
350	2019	27
350	2020	68
350	2021	139
350	2022	61
350	2023	5
350	2024	68
351	2014	154
351	2015	2
351	2016	29
351	2017	45
351	2018	27
351	2019	28
351	2020	70
351	2021	140
351	2022	59
351	2023	5
351	2024	69
352	2014	151
352	2015	2
352	2016	31
352	2017	45
352	2018	26
352	2019	26
352	2020	70
352	2021	135
352	2022	58
352	2023	5
352	2024	68
353	2014	155
353	2015	2
353	2016	31
353	2017	44
353	2018	26
353	2019	27
353	2020	73
353	2021	137
353	2022	59
353	2023	5
353	2024	67
354	2014	152
354	2015	2
354	2016	29
354	2017	45
354	2018	26
354	2019	28
354	2020	68
354	2021	136
354	2022	59
354	2023	5
354	2024	65
355	2014	156
355	2015	2
355	2016	30
355	2017	44
355	2018	27
355	2019	27
355	2020	67
355	2021	140
355	2022	61
355	2023	5
355	2024	68
356	2014	154
356	2015	2
356	2016	30
356	2017	44
356	2018	26
356	2019	28
356	2020	72
356	2021	137
356	2022	60
356	2023	5
356	2024	67
357	2014	154
357	2015	2
357	2016	30
357	2017	45
357	2018	27
357	2019	27
357	2020	68
357	2021	139
357	2022	63
357	2023	5
357	2024	70
358	2014	156
358	2015	2
358	2016	29
358	2017	45
358	2018	27
358	2019	26
358	2020	68
358	2021	140
358	2022	63
358	2023	5
358	2024	66
359	2014	154
359	2015	2
359	2016	28
359	2017	45
359	2018	27
359	2019	27
359	2020	70
359	2021	137
359	2022	60
359	2023	5
359	2024	70
360	2014	152
360	2015	2
360	2016	31
360	2017	44
360	2018	26
360	2019	28
360	2020	70
360	2021	135
360	2022	60
360	2023	5
360	2024	70
361	2014	156
361	2015	2
361	2016	31
361	2017	45
361	2018	27
361	2019	29
361	2020	71
361	2021	137
361	2022	60
361	2023	5
361	2024	70
362	2014	150
362	2015	2
362	2016	30
362	2017	42
362	2018	26
362	2019	29
362	2020	71
362	2021	134
362	2022	61
362	2023	5
362	2024	69
363	2014	154
363	2015	2
363	2016	30
363	2017	43
363	2018	26
363	2019	27
363	2020	72
363	2021	137
363	2022	63
