num_files	year	N
600	2022	72
600	2023	5
600	2024	42
601	2014	137
601	2015	6
601	2016	16
601	2017	64
601	2018	47
601	2019	43
601	2020	57
601	2021	76
601	2022	84
601	2023	5
601	2024	50
602	2014	133
602	2015	7
602	2016	16
602	2017	58
602	2018	45
602	2019	45
602	2020	63
602	2021	79
602	2022	69
602	2023	3
602	2024	41
603	2014	145
603	2015	8
603	2016	18
603	2017	62
603	2018	46
603	2019	46
603	2020	62
603	2021	78
603	2022	79
603	2023	4
603	2024	47
604	2014	142
604	2015	6
604	2016	20
604	2017	58
604	2018	52
604	2019	44
604	2020	57
604	2021	81
604	2022	81
604	2023	3
604	2024	50
605	2014	148
605	2015	7
605	2016	20
605	2017	60
605	2018	46
605	2019	43
605	2020	59
605	2021	79
605	2022	73
605	2023	3
605	2024	48
606	2014	139
606	2015	7
606	2016	20
606	2017	64
606	2018	50
606	2019	45
606	2020	62
606	2021	83
606	2022	75
606	2023	4
606	2024	51
607	2014	139
607	2015	8
607	2016	19
607	2017	64
607	2018	47
607	2019	47
607	2020	64
607	2021	84
607	2022	74
607	2023	5
607	2024	39
608	2014	143
608	2015	9
608	2016	19
608	2017	68
608	2018	47
608	2019	45
608	2020	63
608	2021	81
608	2022	72
608	2023	4
608	2024	49
609	2014	134
609	2015	8
609	2016	16
609	2017	58
609	2018	50
609	2019	45
609	2020	63
609	2021	78
609	2022	77
609	2023	3
609	2024	49
610	2014	144
610	2015	7
610	2016	21
610	2017	57
610	2018	47
610	2019	45
610	2020	63
610	2021	86
610	2022	67
610	2023	4
610	2024	41
611	2014	132
611	2015	9
611	2016	20
611	2017	61
611	2018	48
611	2019	45
611	2020	62
611	2021	82
611	2022	71
611	2023	4
611	2024	44
612	2014	142
612	2015	8
612	2016	19
612	2017	62
612	2018	44
612	2019	46
612	2020	57
612	2021	73
612	2022	73
612	2023	4
612	2024	41
613	2014	142
613	2015	7
613	2016	19
613	2017	64
613	2018	49
613	2019	48
613	2020	63
613	2021	78
613	2022	72
613	2023	4
613	2024	46
614	2014	139
614	2015	9
614	2016	20
614	2017	62
614	2018	51
614	2019	47
614	2020	61
614	2021	82
614	2022	87
614	2023	4
614	2024	49
615	2014	140
615	2015	5
615	2016	19
615	2017	64
615	2018	50
615	2019	47
615	2020	63
615	2021	76
615	2022	85
615	2023	4
615	2024	49
616	2014	127
616	2015	7
616	2016	19
616	2017	63
616	2018	48
616	2019	46
616	2020	59
616	2021	78
616	2022	85
616	2023	4
616	2024	48
617	2014	142
617	2015	8
617	2016	20
617	2017	63
617	2018	53
617	2019	42
617	2020	57
617	2021	86
617	2022	78
617	2023	5
617	2024	45
618	2014	144
618	2015	8
618	2016	18
618	2017	58
618	2018	48
618	2019	47
618	2020	62
618	2021	80
618	2022	75
618	2023	4
618	2024	51
619	2014	143
619	2015	7
619	2016	20
619	2017	53
619	2018	46
619	2019	47
619	2020	55
619	2021	77
619	2022	72
619	2023	5
619	2024	41
620	2014	140
620	2015	8
620	2016	20
620	2017	62
620	2018	51
620	2019	44
620	2020	63
620	2021	81
620	2022	78
620	2023	4
620	2024	51
621	2014	153
621	2015	7
621	2016	23
621	2017	57
621	2018	49
621	2019	43
621	2020	59
621	2021	81
621	2022	84
621	2023	5
621	2024	46
622	2014	140
622	2015	7
622	2016	18
622	2017	68
622	2018	52
622	2019	45
622	2020	58
622	2021	79
622	2022	87
622	2023	4
622	2024	55
623	2014	142
623	2015	7
623	2016	21
623	2017	65
623	2018	48
623	2019	45
623	2020	59
623	2021	82
623	2022	82
623	2023	4
623	2024	46
624	2014	144
624	2015	7
624	2016	21
624	2017	64
624	2018	52
624	2019	46
624	2020	61
624	2021	86
624	2022	78
624	2023	4
624	2024	46
625	2014	135
625	2015	8
625	2016	19
625	2017	67
625	2018	47
625	2019	44
625	2020	59
625	2021	78
625	2022	80
625	2023	3
625	2024	54
626	2014	150
626	2015	6
626	2016	20
626	2017	62
626	2018	53
626	2019	48
626	2020	58
626	2021	78
626	2022	84
626	2023	3
626	2024	53
627	2014	129
627	2015	9
627	2016	18
627	2017	66
627	2018	51
627	2019	42
627	2020	57
627	2021	83
627	2022	71
627	2023	4
627	2024	48
628	2014	146
628	2015	8
628	2016	16
628	2017	61
628	2018	49
628	2019	46
628	2020	57
628	2021	73
628	2022	82
628	2023	4
628	2024	50
629	2014	138
629	2015	7
629	2016	22
629	2017	63
629	2018	44
629	2019	46
629	2020	63
629	2021	80
629	2022	71
629	2023	4
629	2024	50
630	2014	144
630	2015	7
630	2016	15
630	2017	59
630	2018	47
630	2019	42
630	2020	59
630	2021	80
630	2022	85
630	2023	4
630	2024	49
631	2014	145
631	2015	7
631	2016	18
631	2017	62
631	2018	48
631	2019	45
631	2020	56
631	2021	74
631	2022	69
631	2023	4
631	2024	43
632	2014	148
632	2015	8
632	2016	23
632	2017	62
632	2018	45
632	2019	45
632	2020	65
632	2021	85
632	2022	70
632	2023	4
632	2024	51
633	2014	148
633	2015	6
633	2016	16
633	2017	65
633	2018	48
633	2019	44
633	2020	64
633	2021	81
633	2022	84
633	2023	4
633	2024	49
634	2014	152
634	2015	8
634	2016	22
634	2017	63
634	2018	52
634	2019	45
634	2020	63
634	2021	74
634	2022	84
634	2023	3
634	2024	50
635	2014	140
635	2015	8
635	2016	20
635	2017	62
635	2018	51
635	2019	44
635	2020	60
635	2021	78
635	2022	84
635	2023	4
635	2024	53
636	2014	139
636	2015	7
636	2016	18
636	2017	61
636	2018	50
636	2019	43
636	2020	57
636	2021	87
636	2022	79
636	2023	4
636	2024	49
637	2014	140
637	2015	7
637	2016	17
637	2017	66
637	2018	51
637	2019	47
637	2020	65
637	2021	82
637	2022	85
637	2023	4
637	2024	54
638	2014	154
638	2015	8
638	2016	19
638	2017	61
638	2018	50
638	2019	49
638	2020	59
638	2021	86
638	2022	74
638	2023	4
638	2024	45
639	2014	149
639	2015	9
639	2016	18
639	2017	62
639	2018	54
639	2019	46
639	2020	58
639	2021	84
639	2022	82
639	2023	4
639	2024	53
640	2014	134
640	2015	8
640	2016	21
640	2017	66
640	2018	52
640	2019	42
640	2020	62
640	2021	85
640	2022	82
640	2023	3
640	2024	45
641	2014	138
641	2015	8
641	2016	21
641	2017	61
641	2018	51
641	2019	50
641	2020	63
641	2021	81
641	2022	85
641	2023	4
641	2024	53
642	2014	135
642	2015	8
642	2016	17
642	2017	59
642	2018	49
642	2019	46
642	2020	55
642	2021	84
642	2022	67
642	2023	4
642	2024	44
643	2014	151
643	2015	8
643	2016	21
643	2017	61
643	2018	53
643	2019	47
643	2020	62
643	2021	86
643	2022	86
643	2023	4
643	2024	54
644	2014	143
644	2015	6
644	2016	20
644	2017	66
644	2018	51
644	2019	45
644	2020	60
644	2021	82
644	2022	80
644	2023	4
644	2024	50
645	2014	148
645	2015	7
645	2016	22
645	2017	65
645	2018	45
645	2019	48
645	2020	55
645	2021	85
645	2022	78
645	2023	3
645	2024	47
646	2014	141
646	2015	7
646	2016	18
646	2017	60
646	2018	50
646	2019	47
646	2020	55
646	2021	82
646	2022	73
646	2023	4
646	2024	45
647	2014	139
647	2015	7
647	2016	18
647	2017	64
647	2018	50
647	2019	44
647	2020	63
647	2021	81
647	2022	74
647	2023	4
647	2024	49
648	2014	136
648	2015	8
648	2016	19
648	2017	65
648	2018	51
648	2019	44
648	2020	63
648	2021	82
648	2022	82
648	2023	5
648	2024	48
649	2014	147
649	2015	9
649	2016	16
649	2017	67
649	2018	49
649	2019	45
649	2020	66
649	2021	89
649	2022	87
649	2023	3
649	2024	54
650	2014	138
650	2015	6
650	2016	16
650	2017	59
650	2018	47
650	2019	46
650	2020	59
650	2021	76
650	2022	82
650	2023	4
650	2024	51
651	2014	142
651	2015	7
651	2016	21
651	2017	59
651	2018	52
651	2019	46
651	2020	60
651	2021	81
651	2022	69
651	2023	5
651	2024	43
652	2014	144
652	2015	7
652	2016	17
652	2017	60
652	2018	51
652	2019	46
652	2020	61
652	2021	81
652	2022	84
652	2023	4
652	2024	50
653	2014	141
653	2015	8
653	2016	17
653	2017	66
653	2018	49
653	2019	47
653	2020	56
653	2021	85
653	2022	82
653	2023	3
653	2024	50
654	2014	134
654	2015	7
654	2016	21
654	2017	64
654	2018	54
654	2019	48
654	2020	58
654	2021	78
654	2022	83
654	2023	3
654	2024	49
655	2014	152
655	2015	7
655	2016	24
655	2017	58
655	2018	50
655	2019	46
655	2020	64
655	2021	81
655	2022	78
655	2023	4
655	2024	51
656	2014	147
656	2015	7
656	2016	15
656	2017	62
656	2018	49
656	2019	47
656	2020	63
656	2021	87
656	2022	76
656	2023	4
656	2024	41
657	2014	139
657	2015	8
657	2016	19
657	2017	69
657	2018	52
657	2019	45
657	2020	62
657	2021	92
657	2022	80
657	2023	3
657	2024	50
658	2014	143
658	2015	7
658	2016	21
658	2017	67
658	2018	49
658	2019	43
658	2020	60
658	2021	85
658	2022	86
658	2023	5
658	2024	48
659	2014	144
659	2015	9
659	2016	18
659	2017	60
659	2018	52
659	2019	47
659	2020	60
659	2021	80
659	2022	86
659	2023	3
659	2024	51
660	2014	146
660	2015	7
660	2016	16
660	2017	59
660	2018	48
660	2019	47
660	2020	62
660	2021	77
660	2022	70
660	2023	3
660	2024	47
661	2014	141
661	2015	7
661	2016	21
661	2017	60
661	2018	45
661	2019	42
661	2020	62
661	2021	80
661	2022	89
661	2023	5
661	2024	50
662	2014	150
662	2015	7
662	2016	20
662	2017	65
662	2018	50
662	2019	49
662	2020	63
662	2021	80
662	2022	84
662	2023	4
662	2024	53
663	2014	147
663	2015	8
663	2016	19
663	2017	64
663	2018	50
663	2019	48
663	2020	55
663	2021	84
663	2022	86
663	2023	2
663	2024	50
664	2014	137
664	2015	7
664	2016	22
664	2017	64
664	2018	49
664	2019	41
664	2020	61
664	2021	85
664	2022	77
664	2023	5
664	2024	54
665	2014	150
665	2015	7
665	2016	20
665	2017	62
665	2018	47
665	2019	48
665	2020	62
665	2021	85
665	2022	65
665	2023	4
665	2024	47
666	2014	139
666	2015	8
666	2016	21
666	2017	70
666	2018	49
666	2019	47
666	2020	61
666	2021	76
666	2022	80
666	2023	5
666	2024	55
667	2014	140
667	2015	9
667	2016	21
667	2017	64
667	2018	52
667	2019	44
667	2020	57
667	2021	80
667	2022	76
667	2023	3
667	2024	44
668	2014	150
668	2015	8
668	2016	22
668	2017	68
668	2018	51
668	2019	45
668	2020	58
668	2021	86
668	2022	88
668	2023	5
668	2024	54
669	2014	141
669	2015	8
669	2016	18
669	2017	60
669	2018	49
669	2019	47
669	2020	60
669	2021	87
669	2022	79
669	2023	3
669	2024	51
670	2014	148
670	2015	8
670	2016	16
670	2017	64
670	2018	52
670	2019	47
670	2020	59
670	2021	76
670	2022	82
670	2023	4
670	2024	47
671	2014	154
671	2015	7
671	2016	18
671	2017	66
671	2018	46
671	2019	46
671	2020	65
671	2021	80
671	2022	76
671	2023	3
671	2024	48
672	2014	147
672	2015	7
672	2016	19
672	2017	61
672	2018	46
672	2019	47
672	2020	65
672	2021	82
672	2022	74
672	2023	4
672	2024	50
673	2014	138
673	2015	7
673	2016	20
673	2017	61
673	2018	50
673	2019	44
673	2020	59
673	2021	89
673	2022	78
673	2023	5
673	2024	46
674	2014	147
674	2015	7
674	2016	24
674	2017	65
674	2018	50
674	2019	48
674	2020	65
674	2021	79
674	2022	87
674	2023	4
674	2024	51
675	2014	145
675	2015	9
675	2016	18
675	2017	66
675	2018	49
675	2019	47
675	2020	64
675	2021	83
675	2022	89
675	2023	4
675	2024	45
676	2014	152
676	2015	6
676	2016	17
676	2017	62
676	2018	48
676	2019	47
676	2020	61
676	2021	83
676	2022	76
676	2023	3
676	2024	45
677	2014	147
677	2015	7
677	2016	18
677	2017	64
677	2018	46
677	2019	45
677	2020	60
677	2021	82
677	2022	71
677	2023	4
677	2024	49
678	2014	151
678	2015	7
678	2016	14
678	2017	70
678	2018	51
678	2019	49
678	2020	67
678	2021	79
678	2022	77
678	2023	3
678	2024	55
679	2014	145
679	2015	9
679	2016	20
679	2017	64
679	2018	52
679	2019	46
679	2020	63
679	2021	78
679	2022	72
679	2023	4
679	2024	44
680	2014	153
680	2015	8
680	2016	21
680	2017	60
680	2018	49
680	2019	49
680	2020	60
680	2021	81
680	2022	83
680	2023	5
680	2024	50
681	2014	144
681	2015	9
681	2016	24
681	2017	67
681	2018	51
681	2019	48
681	2020	62
681	2021	80
681	2022	78
681	2023	4
681	2024	52
682	2014	146
682	2015	9
682	2016	17
682	2017	64
682	2018	47
682	2019	43
682	2020	57
682	2021	82
682	2022	84
682	2023	5
682	2024	41
683	2014	148
683	2015	8
683	2016	18
683	2017	57
683	2018	51
683	2019	49
683	2020	58
683	2021	80
683	2022	83
683	2023	2
683	2024	53
684	2014	137
684	2015	8
684	2016	17
684	2017	63
684	2018	48
684	2019	47
684	2020	62
684	2021	84
684	2022	82
684	2023	3
684	2024	52
685	2014	142
685	2015	8
685	2016	16
685	2017	62
685	2018	48
685	2019	46
685	2020	60
685	2021	86
685	2022	79
685	2023	3
685	2024	53
686	2014	150
686	2015	6
686	2016	21
686	2017	66
686	2018	48
686	2019	45
686	2020	65
686	2021	82
686	2022	87
686	2023	4
686	2024	50
687	2014	142
687	2015	8
687	2016	19
687	2017	64
687	2018	52
687	2019	47
687	2020	61
687	2021	85
687	2022	77
687	2023	4
687	2024	51
688	2014	150
688	2015	7
688	2016	18
688	2017	60
688	2018	47
688	2019	44
688	2020	55
688	2021	79
688	2022	81
688	2023	3
688	2024	53
689	2014	153
689	2015	8
689	2016	20
689	2017	59
689	2018	45
689	2019	48
689	2020	60
689	2021	85
689	2022	85
689	2023	3
689	2024	54
690	2014	151
690	2015	8
690	2016	20
690	2017	63
690	2018	52
690	2019	46
690	2020	58
690	2021	84
690	2022	89
690	2023	4
690	2024	56
691	2014	152
691	2015	8
691	2016	21
691	2017	65
691	2018	50
691	2019	48
691	2020	62
691	2021	88
691	2022	85
691	2023	4
691	2024	53
692	2014	139
692	2015	8
692	2016	16
692	2017	65
692	2018	49
692	2019	47
692	2020	67
692	2021	83
692	2022	77
692	2023	3
692	2024	48
693	2014	149
693	2015	9
693	2016	20
693	2017	67
693	2018	49
693	2019	47
693	2020	65
693	2021	82
693	2022	80
693	2023	4
693	2024	49
694	2014	141
694	2015	7
694	2016	19
694	2017	64
694	2018	47
694	2019	50
694	2020	57
694	2021	79
694	2022	68
694	2023	4
694	2024	43
695	2014	139
695	2015	9
695	2016	19
695	2017	65
695	2018	49
695	2019	44
695	2020	63
695	2021	79
695	2022	80
695	2023	5
695	2024	49
696	2014	147
696	2015	8
696	2016	23
696	2017	62
696	2018	47
696	2019	44
696	2020	65
696	2021	76
696	2022	83
696	2023	5
696	2024	51
697	2014	141
697	2015	9
697	2016	16
697	2017	62
697	2018	47
697	2019	46
697	2020	60
697	2021	82
697	2022	78
697	2023	4
697	2024	49
698	2014	152
698	2015	8
698	2016	23
698	2017	61
698	2018	50
698	2019	47
698	2020	63
698	2021	88
698	2022	75
698	2023	4
698	2024	48
699	2014	144
699	2015	7
699	2016	21
699	2017	63
699	2018	50
699	2019	48
699	2020	59
699	2021	85
699	2022	76
699	2023	4
699	2024	50
700	2014	145
700	2015	7
700	2016	18
700	2017	68
700	2018	51
700	2019	47
700	2020	58
700	2021	81
700	2022	80
700	2023	4
700	2024	53
701	2014	137
701	2015	7
701	2016	21
701	2017	66
701	2018	46
701	2019	44
701	2020	61
701	2021	82
701	2022	78
701	2023	4
701	2024	54
702	2014	150
702	2015	8
702	2016	17
702	2017	60
702	2018	49
702	2019	46
702	2020	61
702	2021	80
702	2022	80
702	2023	3
702	2024	50
703	2014	149
703	2015	8
703	2016	18
703	2017	61
703	2018	51
703	2019	51
703	2020	63
703	2021	85
703	2022	89
703	2023	5
703	2024	52
704	2014	154
704	2015	9
704	2016	19
704	2017	69
704	2018	50
704	2019	47
704	2020	67
704	2021	89
704	2022	74
704	2023	4
704	2024	51
705	2014	153
705	2015	9
705	2016	22
705	2017	65
705	2018	48
705	2019	49
705	2020	64
705	2021	83
705	2022	88
705	2023	3
705	2024	50
706	2014	148
706	2015	9
706	2016	19
706	2017	65
706	2018	50
706	2019	50
706	2020	59
706	2021	82
706	2022	85
706	2023	5
706	2024	54
707	2014	148
707	2015	7
707	2016	22
707	2017	69
707	2018	50
707	2019	48
707	2020	63
707	2021	83
707	2022	87
707	2023	4
707	2024	53
708	2014	140
708	2015	7
708	2016	21
708	2017	68
708	2018	50
708	2019	46
708	2020	62
708	2021	83
708	2022	82
708	2023	5
708	2024	49
709	2014	148
709	2015	7
709	2016	20
709	2017	65
709	2018	51
709	2019	47
709	2020	66
709	2021	80
709	2022	73
709	2023	3
709	2024	49
710	2014	143
710	2015	7
710	2016	19
710	2017	60
710	2018	50
710	2019	44
710	2020	60
710	2021	82
710	2022	75
710	2023	5
710	2024	51
711	2014	158
711	2015	8
711	2016	21
711	2017	70
711	2018	49
711	2019	46
711	2020	62
711	2021	91
711	2022	92
711	2023	5
711	2024	54
712	2014	151
712	2015	8
712	2016	22
712	2017	64
712	2018	52
712	2019	41
712	2020	62
712	2021	85
712	2022	74
712	2023	5
712	2024	46
713	2014	143
713	2015	9
713	2016	22
713	2017	67
713	2018	48
713	2019	45
713	2020	66
713	2021	78
713	2022	81
713	2023	4
713	2024	53
714	2014	146
714	2015	7
714	2016	20
714	2017	67
714	2018	52
714	2019	46
714	2020	67
714	2021	82
714	2022	91
714	2023	4
714	2024	56
715	2014	139
715	2015	8
715	2016	23
715	2017	60
715	2018	53
715	2019	43
715	2020	60
715	2021	82
715	2022	81
715	2023	4
715	2024	53
716	2014	140
716	2015	7
716	2016	21
716	2017	65
716	2018	47
716	2019	42
716	2020	64
716	2021	79
716	2022	66
716	2023	4
716	2024	43
717	2014	142
717	2015	7
717	2016	16
717	2017	60
717	2018	47
717	2019	48
717	2020	64
717	2021	85
717	2022	75
717	2023	3
717	2024	46
718	2014	158
718	2015	7
718	2016	23
718	2017	66
718	2018	49
718	2019	47
718	2020	65
718	2021	80
718	2022	86
718	2023	4
718	2024	52
719	2014	151
719	2015	8
719	2016	21
719	2017	67
719	2018	50
719	2019	46
719	2020	62
719	2021	85
719	2022	89
719	2023	3
719	2024	55
720	2014	141
720	2015	8
720	2016	20
720	2017	67
720	2018	46
720	2019	49
720	2020	71
720	2021	86
720	2022	75
720	2023	3
720	2024	50
721	2014	152
721	2015	8
721	2016	19
721	2017	62
721	2018	45
721	2019	47
721	2020	62
721	2021	86
721	2022	71
721	2023	5
721	2024	47
722	2014	147
722	2015	7
722	2016	20
722	2017	60
722	2018	52
722	2019	48
722	2020	63
722	2021	88
722	2022	85
722	2023	3
722	2024	50
723	2014	143
723	2015	8
723	2016	17
723	2017	64
723	2018	51
723	2019	46
723	2020	65
723	2021	87
723	2022	72
723	2023	4
723	2024	48
724	2014	138
724	2015	8
724	2016	23
724	2017	64
724	2018	51
724	2019	44
724	2020	61
724	2021	86
724	2022	74
724	2023	5
724	2024	48
725	2014	152
725	2015	8
725	2016	20
725	2017	65
725	2018	47
725	2019	39
725	2020	62
725	2021	79
725	2022	83
725	2023	3
725	2024	49
726	2014	150
726	2015	9
726	2016	20
726	2017	63
726	2018	49
726	2019	46
726	2020	62
726	2021	87
726	2022	83
726	2023	4
726	2024	51
727	2014	145
727	2015	7
727	2016	21
727	2017	67
727	2018	52
727	2019	46
727	2020	63
727	2021	86
727	2022	69
727	2023	4
727	2024	51
728	2014	149
728	2015	8
728	2016	23
728	2017	70
728	2018	47
728	2019	46
728	2020	57
728	2021	82
728	2022	87
728	2023	4
728	2024	49
729	2014	143
729	2015	8
729	2016	17
729	2017	68
729	2018	49
729	2019	43
729	2020	60
729	2021	82
729	2022	73
729	2023	3
729	2024	43
730	2014	146
730	2015	7
730	2016	20
730	2017	68
730	2018	50
730	2019	46
730	2020	57
730	2021	83
730	2022	83
730	2023	5
730	2024	48
731	2014	151
731	2015	8
731	2016	18
731	2017	57
731	2018	50
731	2019	46
731	2020	62
731	2021	84
731	2022	73
731	2023	4
731	2024	45
732	2014	150
732	2015	7
732	2016	22
732	2017	67
732	2018	47
732	2019	47
732	2020	58
732	2021	81
732	2022	86
732	2023	4
732	2024	50
733	2014	150
733	2015	9
733	2016	20
733	2017	67
733	2018	49
733	2019	43
733	2020	65
733	2021	79
733	2022	82
733	2023	4
733	2024	50
734	2014	140
734	2015	8
734	2016	19
734	2017	72
734	2018	47
734	2019	45
734	2020	63
734	2021	85
734	2022	67
734	2023	5
734	2024	46
735	2014	150
735	2015	6
735	2016	22
735	2017	65
735	2018	54
735	2019	47
735	2020	61
735	2021	84
735	2022	85
735	2023	5
735	2024	54
736	2014	154
736	2015	6
736	2016	18
736	2017	67
736	2018	47
736	2019	46
736	2020	61
736	2021	84
736	2022	85
736	2023	4
736	2024	51
737	2014	146
737	2015	7
737	2016	20
737	2017	64
737	2018	52
737	2019	50
737	2020	63
737	2021	80
737	2022	78
737	2023	4
737	2024	46
738	2014	160
738	2015	8
738	2016	21
738	2017	63
738	2018	52
738	2019	47
738	2020	64
738	2021	88
738	2022	73
738	2023	4
738	2024	48
739	2014	151
739	2015	8
739	2016	22
739	2017	64
739	2018	50
739	2019	46
739	2020	62
739	2021	83
739	2022	78
739	2023	4
739	2024	52
740	2014	139
740	2015	8
740	2016	20
740	2017	71
740	2018	49
740	2019	49
740	2020	63
740	2021	88
740	2022	74
740	2023	4
740	2024	50
741	2014	153
741	2015	7
741	2016	22
741	2017	70
741	2018	48
741	2019	47
741	2020	67
741	2021	85
741	2022	82
741	2023	4
741	2024	45
742	2014	147
742	2015	8
742	2016	22
742	2017	66
742	2018	51
742	2019	48
742	2020	68
742	2021	83
742	2022	84
742	2023	3
742	2024	52
743	2014	143
743	2015	8
743	2016	18
743	2017	62
743	2018	51
743	2019	48
743	2020	58
743	2021	77
743	2022	79
743	2023	5
743	2024	50
744	2014	148
744	2015	8
744	2016	18
744	2017	64
744	2018	50
744	2019	45
744	2020	63
744	2021	86
744	2022	80
744	2023	3
744	2024	56
745	2014	150
745	2015	7
745	2016	20
745	2017	60
745	2018	48
745	2019	44
745	2020	62
745	2021	88
745	2022	80
745	2023	5
745	2024	50
746	2014	146
746	2015	8
746	2016	20
746	2017	64
746	2018	50
746	2019	47
746	2020	61
746	2021	81
746	2022	66
746	2023	4
746	2024	45
747	2014	143
747	2015	7
747	2016	23
747	2017	71
747	2018	53
747	2019	49
747	2020	63
747	2021	80
747	2022	73
747	2023	5
747	2024	49
748	2014	144
748	2015	7
748	2016	21
748	2017	67
748	2018	49
748	2019	48
748	2020	60
748	2021	88
748	2022	84
748	2023	4
748	2024	50
749	2014	149
749	2015	9
749	2016	23
749	2017	70
749	2018	51
749	2019	44
749	2020	63
749	2021	84
749	2022	79
749	2023	5
749	2024	53
750	2014	148
750	2015	9
750	2016	20
750	2017	64
750	2018	50
750	2019	48
750	2020	65
750	2021	86
750	2022	91
750	2023	4
750	2024	48
751	2014	149
751	2015	7
751	2016	22
751	2017	64
751	2018	48
751	2019	46
751	2020	64
751	2021	91
751	2022	70
751	2023	5
751	2024	47
752	2014	154
752	2015	8
752	2016	21
752	2017	65
752	2018	49
752	2019	47
752	2020	62
752	2021	79
752	2022	82
752	2023	4
752	2024	43
753	2014	153
753	2015	9
753	2016	17
753	2017	68
753	2018	53
753	2019	48
753	2020	59
753	2021	84
753	2022	93
753	2023	4
753	2024	54
754	2014	147
754	2015	8
754	2016	22
754	2017	65
754	2018	51
754	2019	46
754	2020	68
754	2021	86
754	2022	89
754	2023	5
754	2024	54
755	2014	155
755	2015	8
755	2016	23
755	2017	65
755	2018	52
755	2019	48
755	2020	67
755	2021	84
755	2022	92
755	2023	4
755	2024	56
756	2014	152
756	2015	9
756	2016	22
756	2017	68
756	2018	49
756	2019	47
756	2020	63
756	2021	84
756	2022	85
756	2023	4
756	2024	54
757	2014	154
757	2015	8
757	2016	22
757	2017	67
757	2018	48
757	2019	47
757	2020	64
757	2021	80
757	2022	71
757	2023	5
757	2024	44
758	2014	152
758	2015	8
758	2016	18
758	2017	60
758	2018	54
758	2019	50
758	2020	65
758	2021	88
758	2022	80
758	2023	4
758	2024	50
759	2014	146
759	2015	9
759	2016	19
759	2017	68
759	2018	51
759	2019	47
759	2020	63
759	2021	89
759	2022	88
759	2023	4
759	2024	52
760	2014	145
760	2015	7
760	2016	22
760	2017	59
760	2018	51
760	2019	48
760	2020	57
760	2021	82
760	2022	83
760	2023	3
760	2024	52
761	2014	152
761	2015	7
761	2016	20
761	2017	67
761	2018	51
761	2019	46
761	2020	67
761	2021	83
761	2022	85
761	2023	3
761	2024	52
762	2014	150
762	2015	8
762	2016	25
762	2017	65
762	2018	49
762	2019	45
762	2020	64
762	2021	80
762	2022	88
762	2023	4
762	2024	53
763	2014	152
763	2015	7
763	2016	24
763	2017	67
763	2018	50
763	2019	45
763	2020	64
763	2021	87
763	2022	84
763	2023	5
763	2024	54
764	2014	151
764	2015	9
764	2016	23
764	2017	68
764	2018	49
764	2019	47
764	2020	66
764	2021	81
764	2022	74
764	2023	4
764	2024	52
765	2014	150
765	2015	8
765	2016	20
765	2017	69
765	2018	51
765	2019	49
765	2020	55
765	2021	81
765	2022	82
765	2023	2
765	2024	52
766	2014	154
766	2015	7
766	2016	17
766	2017	62
766	2018	48
766	2019	44
766	2020	61
766	2021	85
766	2022	87
766	2023	5
766	2024	49
767	2014	153
767	2015	8
767	2016	19
767	2017	65
767	2018	55
767	2019	48
767	2020	67
767	2021	87
767	2022	86
767	2023	4
767	2024	58
768	2014	154
768	2015	8
768	2016	19
768	2017	64
768	2018	53
768	2019	47
768	2020	58
768	2021	88
768	2022	78
768	2023	4
768	2024	47
769	2014	147
769	2015	7
769	2016	23
769	2017	63
769	2018	54
769	2019	49
769	2020	64
769	2021	78
769	2022	87
769	2023	4
769	2024	55
770	2014	153
770	2015	8
770	2016	17
770	2017	71
770	2018	51
770	2019	47
770	2020	62
770	2021	83
770	2022	85
770	2023	3
770	2024	57
771	2014	138
771	2015	9
771	2016	17
771	2017	64
771	2018	53
771	2019	46
771	2020	62
771	2021	78
771	2022	83
771	2023	5
771	2024	52
772	2014	155
772	2015	7
772	2016	22
772	2017	67
772	2018	53
772	2019	46
772	2020	63
772	2021	82
772	2022	77
772	2023	4
772	2024	46
773	2014	152
773	2015	7
773	2016	16
773	2017	64
773	2018	51
773	2019	48
773	2020	62
773	2021	88
773	2022	90
773	2023	3
773	2024	51
774	2014	149
774	2015	9
774	2016	22
774	2017	64
774	2018	50
774	2019	46
774	2020	63
774	2021	88
774	2022	77
774	2023	3
774	2024	45
775	2014	161
775	2015	7
775	2016	18
775	2017	62
775	2018	46
775	2019	46
775	2020	65
775	2021	88
775	2022	85
775	2023	3
775	2024	49
776	2014	150
776	2015	7
776	2016	24
776	2017	65
776	2018	49
776	2019	47
776	2020	67
776	2021	88
776	2022	73
776	2023	3
776	2024	47
777	2014	160
777	2015	7
777	2016	22
777	2017	66
777	2018	48
777	2019	50
777	2020	66
777	2021	80
777	2022	82
777	2023	5
777	2024	61
778	2014	142
778	2015	8
778	2016	20
778	2017	67
778	2018	51
778	2019	46
778	2020	67
778	2021	81
778	2022	78
778	2023	5
778	2024	47
779	2014	157
779	2015	8
779	2016	19
779	2017	66
779	2018	51
779	2019	49
779	2020	62
779	2021	84
779	2022	77
779	2023	4
779	2024	55
780	2014	153
780	2015	8
780	2016	21
780	2017	64
780	2018	53
780	2019	47
780	2020	66
780	2021	87
780	2022	85
780	2023	5
780	2024	50
781	2014	146
781	2015	8
781	2016	21
781	2017	65
781	2018	54
781	2019	47
781	2020	61
781	2021	91
781	2022	69
781	2023	4
781	2024	46
782	2014	152
782	2015	7
782	2016	20
782	2017	58
