id	fragment_scans	mz	rt	height	has_MSMS_scan
3	0	214.10759	0.3449	1088000	FALSE
6	0	138.09145	0.3406	2425000	FALSE
7	0	162.1126	0.3419	4491000	FALSE
8	0	174.07626	0.3448	2413000	FALSE
10	0	118.08632	0.3455	127400000	FALSE
11	0	119.0897	0.3421	7259000	FALSE
12	0	110.06015	0.3396	13160000	FALSE
13	0	245.11366	0.3454	3148000	FALSE
16	0	153.1024	0.3434	1406000	FALSE
19	0	130.08637	0.3527	31560000	FALSE
22	0	234.1339	0.3569	1574000	FALSE
25	8	160.13338	0.36	294300000	TRUE
30	4	262.12883	0.369	4146000	TRUE
35	0	108.08084	0.3676	1644000	FALSE
36	0	174.11262	0.3699	1742000	FALSE
37	0	104.07067	0.3667	814800	FALSE
38	0	152.07076	0.382	1951000	FALSE
39	1	136.06192	0.3842	7131000	TRUE
42	0	112.05061	0.3749	1995000	FALSE
43	0	128.07068	0.3808	2292000	FALSE
45	0	232.11826	0.3806	3394000	FALSE
48	0	218.139	0.3774	992100	FALSE
55	0	188.1282	0.3984	1162000	FALSE
61	0	124.03942	0.3903	21450000	FALSE
62	0	125.04275	0.3914	1472000	FALSE
66	0	128.10707	0.3974	9061000	FALSE
69	7	145.13366	0.3963	171300000	TRUE
71	0	137.07107	0.4075	2297000	FALSE
72	11	155.08163	0.4019	19650000	TRUE
75	7	190.10751	0.4025	2054000	TRUE
77	0	152.10711	0.4044	3051000	FALSE
78	0	224.12839	0.3947	1677000	FALSE
79	13	212.09195	0.4094	2924000	TRUE
83	16	139.05029	0.409	105200000	TRUE
84	6	168.06571	0.4152	1926000	TRUE
94	3	129.05231	0.4265	271200	TRUE
95	1	204.08688	0.4256	2444000	TRUE
96	0	154.08641	0.3854	2261000	FALSE
97	3	107.07037	0.4292	136400	TRUE
98	0	124.09695	0.4302	147100	FALSE
99	1	196.09694	0.4332	1747000	TRUE
101	0	186.11261	0.4342	986700	FALSE
102	0	124.07581	0.4341	9979000	FALSE
103	0	199.10782	0.4396	807200	FALSE
106	0	188.12823	0.4464	1198000	FALSE
109	0	158.11774	0.4422	1281000	FALSE
110	0	244.11836	0.4475	1064000	FALSE
111	0	214.14396	0.4494	622500	FALSE
113	2	262.12886	0.4438	3175000	TRUE
115	17	130.05001	0.4511	5038000	TRUE
117	17	176.12827	0.447	35460000	TRUE
123	0	238.1077	0.4572	809800	FALSE
124	0	182.08136	0.4625	7540000	FALSE
125	0	245.11365	0.455	3041000	FALSE
126	0	194.11769	0.4692	3783000	FALSE
128	1	208.09704	0.4609	525000	TRUE
129	0	174.07629	0.46	2237000	FALSE
131	0	196.13333	0.4672	2369000	FALSE
133	0	220.11912	0.4635	4061000	FALSE
136	0	168.10208	0.4685	1706000	FALSE
142	11	137.04591	0.4715	185300000	TRUE
145	0	216.12339	0.4786	2107000	FALSE
146	0	116.07071	0.4722	4406000	FALSE
148	1	202.18027	0.4711	3245000	TRUE
155	0	200.09194	0.488	940500	FALSE
159	0	164.10721	0.4881	1774000	FALSE
160	0	180.10207	0.491	5123000	FALSE
169	0	186.11267	0.5228	917300	FALSE
175	0	218.10262	0.5088	1290000	FALSE
179	0	166.08644	0.5147	4426000	FALSE
182	5	212.09197	0.5267	2303000	TRUE
183	0	132.10202	0.5207	487900000	FALSE
191	2	224.09204	0.5251	1693000	TRUE
200	0	204.1233	0.5326	1168000	FALSE
205	19	210.11272	0.5339	5232000	TRUE
206	0	156.07701	0.5343	1221000	FALSE
208	0	122.09653	0.5372	5143000	FALSE
210	0	189.07329	0.538	48580	FALSE
212	0	248.14955	0.544	1145000	FALSE
217	6	165.05484	0.542	41650000	TRUE
218	0	142.1228	0.5487	4198000	FALSE
221	0	136.07582	0.5414	36360000	FALSE
222	19	182.08138	0.5468	206300000	TRUE
223	9	159.1494	0.5442	115100000	TRUE
227	2	123.04413	0.5419	11240000	TRUE
230	0	171.06275	0.542	44130	FALSE
237	2	147.04418	0.5449	7443000	TRUE
247	0	166.12283	0.5709	1570000	FALSE
248	3	226.10771	0.5669	2403000	TRUE
249	0	218.13901	0.5737	1505000	FALSE
250	0	176.12829	0.5685	566700	FALSE
251	23	121.06491	0.5675	24280000	TRUE
252	1	256.11827	0.5762	1185000	TRUE
255	0	172.13338	0.5744	543500	FALSE
256	1	208.09697	0.5827	621700	TRUE
257	19	220.11921	0.5861	10010000	TRUE
260	2	234.1703	0.5704	8970000	TRUE
261	0	138.09146	0.5848	8639000	FALSE
269	0	246.13399	0.6071	5758000	FALSE
271	0	238.10768	0.6068	714000	FALSE
272	0	200.12822	0.6059	1028000	FALSE
273	0	168.0658	0.6118	572000	FALSE
275	0	157.08364	0.6122	112800	FALSE
278	0	202.14387	0.6174	1283000	FALSE
279	0	135.10166	0.6157	58200	FALSE
281	0	228.15975	0.6238	776300	FALSE
282	1	214.9178	0.6248	1924000	TRUE
283	0	144.06568	0.6115	788100	FALSE
286	0	188.12827	0.6307	682400	FALSE
287	14	186.07627	0.6313	3719000	TRUE
289	0	216.15979	0.6307	694500	FALSE
290	11	160.09703	0.6383	6719000	TRUE
292	0	140.07072	0.6334	513500	FALSE
293	0	142.08643	0.629	1161000	FALSE
296	3	185.09224	0.638	1306000	TRUE
300	0	154.08645	0.6477	433300	FALSE
307	0	188.0919	0.6495	1122000	FALSE
309	17	190.14391	0.6504	4942000	TRUE
311	0	202.07103	0.6451	343500	FALSE
312	1	170.08137	0.6469	596800	TRUE
314	0	150.09154	0.6566	823500	FALSE
315	0	146.08131	0.6629	927100	FALSE
318	0	135.08052	0.6715	260900	FALSE
320	0	186.11268	0.6675	595000	FALSE
324	0	198.07634	0.6701	523800	FALSE
327	0	158.08141	0.6579	599700	FALSE
333	44	196.09699	0.6801	37390000	TRUE
337	0	174.07629	0.6719	310400	FALSE
340	0	222.11281	0.6807	811400	FALSE
344	0	194.11775	0.6706	2836000	FALSE
351	0	140.08192	0.684	188300	FALSE
355	1	270.13394	0.6838	386500	TRUE
357	0	224.12845	0.6951	1304000	FALSE
365	38	226.10771	0.7055	9439000	TRUE
369	0	225.13167	0.7028	216400	FALSE
370	0	218.13904	0.7144	1820000	FALSE
372	0	234.17038	0.7135	159900	FALSE
377	18	230.10265	0.7205	1247000	TRUE
378	0	236.12844	0.7083	324800	FALSE
379	0	164.07081	0.7309	333600	FALSE
380	6	214.91778	0.6967	2012000	TRUE
384	1	204.08698	0.7291	328500	TRUE
390	4	180.13845	0.735	1013000	TRUE
394	3	140.03433	0.7446	1357000	TRUE
402	0	154.05002	0.7605	890700	FALSE
407	0	206.08142	0.7525	265500	FALSE
409	0	168.12325	0.7579	739100	FALSE
411	0	151.09671	0.7565	2084000	FALSE
414	0	166.05027	0.7997	299400	FALSE
415	20	184.06062	0.8055	3899000	TRUE
416	0	173.07841	0.761	898300	FALSE
418	1	196.15447	0.7585	594300	TRUE
422	3	230.10265	0.7735	1279000	TRUE
423	0	182.1178	0.7754	360300	FALSE
424	0	130.08639	0.7741	332100	FALSE
429	0	144.04792	0.7929	14860000	FALSE
431	0	143.07047	0.7819	607700	FALSE
432	0	218.08164	0.7726	374100	FALSE
433	0	155.08166	0.7731	494700	FALSE
435	1	133.08607	0.7669	81210	TRUE
436	0	152.10008	0.768	135700	FALSE
439	0	228.15979	0.7789	301400	FALSE
441	7	161.08107	0.7829	906300	TRUE
445	0	176.09198	0.7892	131900	FALSE
450	17	204.08696	0.7978	1116000	TRUE
452	0	189.11106	0.7877	123100	FALSE
459	0	130.05001	0.797	295800	FALSE
461	0	186.14904	0.7842	144300	FALSE
462	10	154.05003	0.8045	1455000	TRUE
482	0	144.06568	0.8228	532200	FALSE
502	13	144.04792	0.8344	18360000	TRUE
504	1	155.08165	0.8361	584200	TRUE
505	0	145.05058	0.8374	1252000	FALSE
511	0	115.03912	0.8395	341600	FALSE
512	0	133.04971	0.8349	182000	FALSE
526	6	270.134	0.8414	777400	TRUE
539	0	217.14404	0.8436	211800	FALSE
543	0	216.15985	0.8577	243000	FALSE
545	0	218.13907	0.8596	4741000	FALSE
548	0	180.10208	0.8696	1031000	FALSE
553	0	150.05519	0.8691	208700	FALSE
555	0	194.11776	0.8755	2055000	FALSE
556	0	220.09711	0.8746	163800	FALSE
558	0	204.06582	0.8668	211800	FALSE
571	0	150.09154	0.8815	988400	FALSE
582	0	222.1128	0.8965	1293000	FALSE
586	2	234.13472	0.9101	371000	TRUE
592	0	180.10207	0.9202	1417000	FALSE
605	11	162.05518	0.9509	2580000	TRUE
608	0	228.12336	0.9839	450200	FALSE
612	0	202.14392	0.9321	516500	FALSE
616	6	160.07595	0.9637	512900	TRUE
620	0	172.09719	0.9631	594500	FALSE
624	0	224.0921	0.9696	859400	FALSE
625	2	107.04927	0.9969	384200	TRUE
626	0	143.07049	0.9702	230200	FALSE
637	0	116.07073	0.9782	469700	FALSE
644	0	167.0832	1.0034	1387000	FALSE
649	0	100.0758	0.9841	2559000	FALSE
660	1	120.07675	0.9977	996000	TRUE
666	30	120.08089	1.0018	121600000	TRUE
667	0	166.08649	1.0028	292500000	FALSE
680	0	149.05995	1.0018	2086000	FALSE
687	0	148.07585	1.011	293800	FALSE
688	0	156.13847	1.013	423700	FALSE
690	0	160.07598	1.0109	522900	FALSE
703	5	232.11834	1.0253	622600	TRUE
716	0	178.12286	1.0642	700800	FALSE
723	1	160.07596	1.0722	435000	TRUE
738	6	171.11296	1.1387	649600	TRUE
742	0	178.12283	1.1177	776300	FALSE
746	0	270.13398	1.1221	344200	FALSE
774	0	138.05507	1.1498	289300	FALSE
782	1	240.15973	1.1538	245100	TRUE
791	0	222.11278	1.16	859500	FALSE
792	0	223.11629	1.1666	129300	FALSE
816	0	178.12283	1.18	769000	FALSE
832	0	270.13396	1.1978	453000	FALSE
837	0	138.05508	1.1961	355800	FALSE
852	0	157.08622	1.2141	97240	FALSE
855	0	197.12863	1.2343	186800	FALSE
859	0	242.13913	1.2184	104100	FALSE
864	0	279.09464	1.2225	172700	FALSE
871	14	199.10787	1.2287	843800	TRUE
877	2	178.08646	1.2544	275700	TRUE
880	0	192.10206	1.24	439200	FALSE
881	0	195.11309	1.2322	348300	FALSE
906	0	190.08639	1.2604	224500	FALSE
907	2	210.11273	1.2671	1041000	TRUE
914	0	192.10206	1.2847	419600	FALSE
915	0	172.09717	1.2764	215500	FALSE
924	0	190.10757	1.2901	190600	FALSE
925	0	160.09706	1.2642	121900	FALSE
934	0	198.11266	1.3101	170600	FALSE
944	0	212.12836	1.3	251600	FALSE
948	0	159.08448	1.3345	121900	FALSE
953	0	190.08642	1.3271	280900	FALSE
963	23	158.08141	1.3339	1509000	TRUE
964	0	171.113	1.3266	422000	FALSE
984	0	193.09738	1.3435	165100	FALSE
987	0	312.18105	1.3419	195000	FALSE
1002	31	200.09191	1.3777	615600	TRUE
1005	0	216.15982	1.3434	61560	FALSE
1007	0	124.07583	1.3825	269100	FALSE
1014	0	169.09738	1.353	295200	FALSE
1018	0	188.12829	1.3726	117800	FALSE
1029	0	198.11266	1.3678	238200	FALSE
1037	0	159.08448	1.3777	138400	FALSE
1039	16	220.11841	1.375	359900	TRUE
1050	0	105.07002	1.3859	105600	FALSE
1051	0	154.04444	1.3923	112500	FALSE
1052	10	158.08142	1.3756	1827000	TRUE
1070	0	193.09737	1.4054	137700	FALSE
1091	0	188.1283	1.4174	136000	FALSE
1095	0	174.1127	1.4278	93280	FALSE
1096	0	210.07646	1.4278	49440	FALSE
1106	0	169.09737	1.4273	600100	FALSE
1119	1	160.09706	1.4354	1639000	TRUE
1129	0	135.10166	1.4531	69090	FALSE
1130	0	140.07075	1.4549	170100	FALSE
1140	0	260.11333	1.4735	64740	FALSE
1144	0	100.07579	1.4712	297800	FALSE
1145	0	148.11219	1.4715	138800	FALSE
1152	0	186.14903	1.4736	79870	FALSE
1158	0	184.13339	1.4791	304800	FALSE
1162	0	202.14391	1.4617	686200	FALSE
1163	0	142.08644	1.4839	299000	FALSE
1165	29	174.09157	1.4857	834400	TRUE
1166	4	169.09737	1.4888	555400	TRUE
1169	0	176.07083	1.4694	351000	FALSE
1170	11	160.09705	1.4907	1523000	TRUE
1175	0	175.09545	1.4875	99990	FALSE
1190	0	159.06543	1.4985	70950	FALSE
1194	0	204.15969	1.4976	352700	FALSE
1202	0	174.1127	1.5107	114100	FALSE
1212	0	146.11771	1.5076	243000	FALSE
1217	6	154.05002	1.5145	4569000	TRUE
1221	0	100.07579	1.5208	343200	FALSE
1245	0	148.1122	1.5309	159100	FALSE
1252	0	184.1334	1.5269	340000	FALSE
1261	6	160.09705	1.5373	1866000	TRUE
1265	16	174.09156	1.5439	981700	TRUE
1266	0	176.07082	1.542	419300	FALSE
1269	0	186.14906	1.5412	93560	FALSE
1270	0	202.14392	1.542	803400	FALSE
1277	0	117.05478	1.5475	177700	FALSE
1285	0	142.08644	1.5521	320500	FALSE
1291	8	204.1597	1.5539	397000	TRUE
1298	28	210.11275	1.555	2868000	TRUE
1306	0	160.06067	1.5641	404200	FALSE
1307	1	169.09739	1.5473	722900	TRUE
1317	11	127.05029	1.5655	2969000	TRUE
1318	22	154.05003	1.572	6154000	TRUE
1320	0	146.11772	1.5777	415900	FALSE
1351	0	159.06545	1.5998	79840	FALSE
1353	0	176.09197	1.598	71590	FALSE
1358	0	160.06066	1.6092	494600	FALSE
1364	1	204.1597	1.6112	406400	TRUE
1385	0	117.05478	1.6243	172800	FALSE
1401	0	164.10723	1.6452	228400	FALSE
1423	0	152.10721	1.6942	124200	FALSE
1426	0	165.05485	1.6946	82560	FALSE
1434	0	194.08142	1.6916	132000	FALSE
1444	5	170.08141	1.7236	650000	TRUE
1446	0	146.06019	1.7208	558700	FALSE
1449	0	166.05013	1.727	146500	FALSE
1451	0	186.14906	1.7211	73110	FALSE
1452	0	147.06435	1.7243	50180	FALSE
1471	1	220.1184	1.7516	19030000	TRUE
1485	0	152.1072	1.752	193000	FALSE
1498	10	210.11277	1.7664	3029000	TRUE
1500	0	157.08355	1.7693	117000	FALSE
1506	7	170.08142	1.7748	820000	TRUE
1513	15	220.11837	1.7919	3.4e+07	TRUE
1514	0	146.0602	1.778	929800	FALSE
1522	0	284.14966	1.7877	120900	FALSE
1523	0	166.05015	1.7933	223500	FALSE
1531	15	242.10055	1.7849	6176000	TRUE
1533	0	202.10757	1.8061	554400	FALSE
1534	0	218.10274	1.8266	542700	FALSE
1535	0	184.09705	1.801	235200	FALSE
1550	5	196.09702	1.8	1052000	TRUE
1552	9	197.12866	1.8131	641300	TRUE
1556	0	172.09717	1.812	391600	FALSE
1560	0	164.10724	1.8158	205800	FALSE
1562	4	190.1076	1.8096	436600	TRUE
1567	0	152.10721	1.8223	137100	FALSE
1582	6	174.09159	1.8245	706400	TRUE
1592	0	238.14416	1.8368	343200	FALSE
1615	13	203.09158	1.8511	716700	TRUE
1616	0	152.07082	1.8588	6307000	FALSE
1626	0	212.0922	1.8529	447200	FALSE
1637	0	231.15987	1.8638	236500	FALSE
1638	0	155.07048	1.8648	263000	FALSE
1646	3	185.08114	1.8721	718500	TRUE
1647	0	208.09713	1.8747	261400	FALSE
1662	0	143.07047	1.8806	754400	FALSE
1665	0	204.06588	1.8839	136900	FALSE
1674	0	195.11349	1.8918	192700	FALSE
1679	6	212.14954	1.8925	1332000	TRUE
1681	9	240.18091	1.8919	2545000	TRUE
1682	0	196.12625	1.8927	1415000	FALSE
1687	15	195.12293	1.8933	16350000	TRUE
1694	0	208.13352	1.9086	2261000	FALSE
1695	0	227.09183	1.9061	195200	FALSE
1699	0	232.15478	1.9058	267700	FALSE
1710	0	148.11222	1.9094	965500	FALSE
1711	0	209.13673	1.9076	291600	FALSE
1715	1	133.08609	1.9065	270000	TRUE
1716	1	177.11241	1.9016	287100	TRUE
1730	2	200.09194	1.9116	487800	TRUE
1731	0	254.13912	1.924	373900	FALSE
1732	0	160.0971	1.9293	238300	FALSE
1733	0	209.10226	1.9155	309300	FALSE
1734	0	254.16046	1.9151	218200	FALSE
1736	0	246.1704	1.9275	412700	FALSE
1752	0	232.11833	1.96	196300	FALSE
1756	0	206.17543	1.9577	347100	FALSE
1759	11	256.1184	1.9494	538100	TRUE
1761	0	157.08626	1.9663	240800	FALSE
1762	4	184.09708	1.9519	531600	TRUE
1764	0	188.09196	1.9673	282900	FALSE
1765	0	204.12339	1.9705	441400	FALSE
1770	0	129.05476	1.9546	369400	FALSE
1772	1	260.11335	1.9652	383900	TRUE
1773	0	248.14971	1.9608	320600	FALSE
1775	0	216.12348	1.9728	470000	FALSE
1776	0	186.11271	1.9689	325500	FALSE
1784	10	234.13428	1.9742	584100	TRUE
1787	0	246.13422	1.9669	411100	FALSE
1789	0	230.1028	1.9734	662600	FALSE
1792	0	210.1128	1.972	1532000	FALSE
1795	0	240.12343	1.9797	534300	FALSE
1796	1	258.13409	1.9773	330800	TRUE
1802	0	245.10092	1.9795	564800	FALSE
1817	0	282.17045	1.9942	1034000	FALSE
1819	0	228.12353	1.999	516700	FALSE
1821	0	158.08146	2.0044	1050000	FALSE
1822	0	127.0755	2.0035	381800	FALSE
1823	0	212.09208	1.9955	359100	FALSE
1826	0	135.10172	1.9913	93460	FALSE
1833	1	241.10525	2.0034	89510	TRUE
1837	0	268.15485	2.0098	257500	FALSE
1838	0	141.09115	2.008	396000	FALSE
1845	0	208.13352	2.0106	614700	FALSE
1846	2	162.05521	2.0081	4287000	TRUE
1867	0	240.1809	2.0578	80560	FALSE
1869	4	238.1078	2.0377	1102000	TRUE
1870	1	148.07584	2.0419	669900	TRUE
1877	0	150.12795	2.0489	515600	FALSE
1884	0	183.09909	2.0595	3235000	FALSE
1891	0	244.11835	2.0597	292500	FALSE
1900	1	195.123	2.0627	408100	TRUE
1903	4	206.17539	2.0553	439300	TRUE
1904	0	143.10685	2.0636	2586000	FALSE
1907	0	190.08644	2.0613	321800	FALSE
1908	22	226.10778	2.0679	9505000	TRUE
1916	0	114.0915	2.0727	6412000	FALSE
1927	0	202.10758	2.0706	774300	FALSE
1929	5	197.12863	2.0675	746700	TRUE
1930	0	115.09484	2.0748	780000	FALSE
1934	0	170.08141	2.0733	761100	FALSE
1935	0	246.17034	2.0868	355200	FALSE
1946	1	195.11314	2.0854	539400	TRUE
1952	7	188.07075	2.099	82930000	TRUE
1957	0	176.07084	2.1006	172900	FALSE
1960	0	146.06021	2.0955	2343000	FALSE
1986	0	199.12808	2.1208	47850	FALSE
1987	0	155.10681	2.1373	8621000	FALSE
1989	0	155.12617	2.1278	21860000	FALSE
1990	0	119.08566	2.131	8923000	FALSE
1991	1	200.09201	2.1186	661600	TRUE
1992	0	137.09625	2.1244	14990000	FALSE
1993	0	109.10134	2.1301	3377000	FALSE
1994	21	154.12282	2.1284	2.19e+08	TRUE
2007	0	172.13339	2.1403	2.501e+09	FALSE
2008	0	216.12343	2.1441	459100	FALSE
2012	0	190.08641	2.1314	302800	FALSE
2026	0	116.07072	2.1597	720700	FALSE
2035	0	204.12333	2.1577	351100	FALSE
2036	0	230.13907	2.156	1628000	FALSE
2039	0	203.09161	2.1676	175600	FALSE
2050	0	211.09408	2.1726	189600	FALSE
2052	1	158.11777	2.1646	4421000	TRUE
2059	0	186.11271	2.1795	410800	FALSE
2060	0	228.12346	2.1724	576500	FALSE
2066	0	252.15979	2.1742	261400	FALSE
2071	7	284.20715	2.1817	365600	TRUE
2072	0	240.15263	2.183	412200	FALSE
2073	0	209.0783	2.1909	104300	FALSE
2075	0	125.05984	2.1765	284400	FALSE
2076	0	256.17575	2.1843	1089000	FALSE
2078	0	239.14922	2.1848	3157000	FALSE
2079	0	257.17949	2.185	80320	FALSE
2087	1	270.15493	2.1989	717400	TRUE
2090	0	220.13358	2.2041	229800	FALSE
2092	0	181.08351	2.1798	52520	FALSE
2094	0	224.1285	2.1928	1098000	FALSE
2095	0	248.14966	2.2047	233800	FALSE
2098	5	206.17534	2.2005	436500	TRUE
2099	0	211.14435	2.2003	1178000	FALSE
2100	0	244.15472	2.1987	6678000	FALSE
2101	1	171.06542	2.2067	338800	TRUE
2103	2	184.10255	2.2053	296100	TRUE
2105	0	125.09624	2.2102	676200	FALSE
2108	1	253.12852	2.2077	819200	TRUE
2109	0	126.09958	2.2174	65760	FALSE
2111	0	280.15468	2.2132	383000	FALSE
2112	0	298.18626	2.2106	139500	FALSE
2115	1	183.09921	2.2155	3511000	TRUE
2116	0	264.15977	2.2119	282600	FALSE
2117	0	144.11018	2.2132	258300	FALSE
2118	0	143.10684	2.2144	2691000	FALSE
2119	2	199.07312	2.2127	98410	TRUE
2120	1	179.128	2.2257	308500	TRUE
2121	1	196.15449	2.2127	120100	TRUE
2123	0	224.18602	2.2117	218900	FALSE
2126	5	156.10218	2.2118	2297000	TRUE
2130	21	107.08566	2.2217	174100	TRUE
2131	2	209.13863	2.2045	2870000	TRUE
2132	0	174.11265	2.2164	3333000	FALSE
2140	0	274.12885	2.2238	550100	FALSE
2148	0	216.12344	2.2337	940000	FALSE
2150	7	316.19666	2.2392	176900	TRUE
2153	0	218.13907	2.2424	1635000	FALSE
2154	0	244.11839	2.2488	526500	FALSE
2159	0	144.08094	2.2386	9029000	FALSE
2160	0	198.11268	2.2432	504600	FALSE
2161	1	209.07834	2.2764	107900	TRUE
2162	0	214.10766	2.2464	426000	FALSE
2174	0	288.18097	2.2608	16890000	FALSE
2175	16	240.12341	2.2548	1657000	TRUE
2176	0	113.09621	2.2526	71860	FALSE
2177	0	223.11756	2.2542	1e+05	FALSE
2179	0	211.09407	2.2568	167100	FALSE
2181	0	246.13396	2.2629	224300	FALSE
2191	0	220.13357	2.2554	240600	FALSE
2201	0	240.1444	2.2586	109500	FALSE
2202	0	130.15918	2.2599	26520000	FALSE
2205	0	172.13342	2.2505	3065000	FALSE
2211	0	220.15475	2.2817	84050	FALSE
2215	0	131.16251	2.2572	2338000	FALSE
2217	0	156.10218	2.2691	1493000	FALSE
2221	0	184.09708	2.278	306200	FALSE
2223	13	222.14925	2.2735	1454000	TRUE
2228	0	270.1704	2.2837	507000	FALSE
2230	0	143.07048	2.2733	286200	FALSE
2235	0	276.14469	2.2812	171000	FALSE
2236	0	248.18596	2.2803	236800	FALSE
2238	0	197.07849	2.3009	54780	FALSE
2240	0	125.05986	2.286	199400	FALSE
2246	0	268.15467	2.2854	276800	FALSE
2251	10	254.13901	2.2989	729800	TRUE
2255	0	250.14409	2.2924	391000	FALSE
2256	0	304.17593	2.3074	170500000	FALSE
2258	0	225.11002	2.3031	710700	FALSE
2260	0	286.16529	2.3066	2120000	FALSE
2261	0	209.13862	2.2894	333800	FALSE
2262	0	243.12319	2.2949	187100	FALSE
2267	0	157.08622	2.3052	181200	FALSE
2270	0	226.11343	2.3049	77420	FALSE
2272	0	241.08399	2.3056	120500	FALSE
2276	3	213.1099	2.3082	96540	TRUE
2292	0	204.12336	2.3181	249700	FALSE
2293	0	262.12886	2.3186	194300	FALSE
2298	0	230.13904	2.3179	820100	FALSE
2302	0	238.14411	2.3241	237200	FALSE
2303	10	210.11279	2.329	3214000	TRUE
2308	0	264.1597	2.3234	499200	FALSE
2312	0	167.10689	2.3181	323500	FALSE
2316	0	197.08127	2.3439	188000	FALSE
2321	0	228.12347	2.3372	762300	FALSE
2322	0	230.17547	2.3401	1028000	FALSE
2323	5	328.23332	2.341	169200	TRUE
2324	0	300.20213	2.3416	2518000	FALSE
2325	7	283.17556	2.3408	1177000	TRUE
2326	0	284.17888	2.3401	160800	FALSE
2327	0	301.20547	2.3399	307900	FALSE
2333	0	218.13909	2.3491	408300	FALSE
2335	0	115.07552	2.3481	221600	FALSE
2340	0	247.17393	2.3554	76240	FALSE
2341	0	179.12808	2.3359	62310	FALSE
2342	0	260.14962	2.3429	339100	FALSE
2343	0	218.17549	2.358	144900	FALSE
2346	0	215.09194	2.3454	290300	FALSE
2348	2	155.10684	2.3478	362000	TRUE
2349	0	220.15469	2.3423	87380	FALSE
2351	12	197.12864	2.3524	1742000	TRUE
2357	0	246.17038	2.3554	577200	FALSE
2361	0	165.09127	2.3596	196900	FALSE
2362	0	184.10535	2.3607	108600	FALSE
2363	0	223.0945	2.3698	267200	FALSE
2366	0	195.09909	2.3523	307100	FALSE
2367	0	245.13758	2.3525	346100	FALSE
2368	0	183.10198	2.3655	860800	FALSE
2371	0	342.21297	2.3676	150400	FALSE
2372	0	189.11104	2.3517	356100	FALSE
2375	6	360.22337	2.3581	216000	TRUE
2381	13	173.11748	2.362	107100	TRUE
2386	0	201.11239	2.3588	139800	FALSE
2388	0	297.15479	2.3696	483200	FALSE
2390	7	314.18127	2.3675	1835000	TRUE
2395	0	203.12798	2.375	75420	FALSE
2399	0	259.16552	2.3711	532900	FALSE
2405	0	312.18096	2.3792	447700	FALSE
2406	0	184.09709	2.3825	343700	FALSE
2407	0	243.17072	2.3792	319800	FALSE
2411	0	116.07074	2.3849	1098000	FALSE
2416	0	252.15987	2.3847	291200	FALSE
2417	0	156.10219	2.3742	356600	FALSE
2418	0	174.11274	2.3796	313900	FALSE
2419	0	144.08097	2.3811	708800	FALSE
2423	0	244.15477	2.4027	557200	FALSE
2425	1	238.16469	2.3902	130400	TRUE
2426	1	253.16484	2.3839	394400	TRUE
2428	0	113.0962	2.3884	68830	FALSE
2435	3	234.14922	2.4	662600	TRUE
2440	0	216.12351	2.4028	495700	FALSE
2442	0	332.17075	2.412	295700	FALSE
2444	0	125.05987	2.4043	194200	FALSE
2448	0	160.13347	2.4023	115800	FALSE
2449	0	258.13409	2.4142	222000	FALSE
2452	0	136.07587	2.4121	412000	FALSE
2454	1	144.17484	2.4268	61520	TRUE
2457	0	218.13912	2.4071	291200	FALSE
2460	2	239.0684	2.4218	97060	TRUE
2470	2	223.09454	2.4309	240500	TRUE
2475	0	183.10191	2.4233	646500	FALSE
2477	0	184.10533	2.4257	82140	FALSE
2478	2	162.0552	2.4206	26640000	TRUE
2480	0	302.16014	2.4372	2397000	FALSE
2481	0	195.09904	2.435	288800	FALSE
2482	0	218.17547	2.4376	106900	FALSE
2491	0	180.10216	2.4344	1757000	FALSE
2493	0	211.14431	2.4328	354900	FALSE
2494	0	115.07552	2.4263	206000	FALSE
2499	0	246.17042	2.4343	433100	FALSE
2501	4	223.1544	2.4377	1683000	TRUE
2503	0	240.18089	2.4447	98180	FALSE
2504	0	288.18104	2.4416	725100	FALSE
2514	0	157.1226	2.4616	84000	FALSE
2515	0	204.12339	2.4358	240500	FALSE
2516	0	245.13766	2.4543	210800	FALSE
2517	1	268.21229	2.4396	267500	TRUE
2524	0	258.17052	2.4522	2070000	FALSE
2525	1	237.13362	2.4513	158000	TRUE
2526	1	254.16022	2.4498	117800	TRUE
2527	0	284.17062	2.4534	97140	FALSE
2529	0	234.17039	2.456	213900	FALSE
2531	0	346.23331	2.4637	301600	FALSE
2538	0	372.25975	2.4637	259000	FALSE
2539	7	360.21344	2.4639	2945000	TRUE
2547	0	345.2316	2.4645	1873000	FALSE
2548	2	404.24965	2.469	193000	TRUE
2549	0	225.07366	2.4578	244700	FALSE
2554	6	344.22849	2.4647	11990000	TRUE
2556	5	327.202	2.4653	1348000	TRUE
2562	0	318.19171	2.4729	7543000	FALSE
2563	0	188.12837	2.4726	855700	FALSE
2566	0	195.0879	2.4698	8382000	FALSE
2572	0	209.1153	2.4833	81160	FALSE
2574	0	216.12355	2.4825	127600	FALSE
2578	0	232.1175	2.4797	874600	FALSE
2584	4	216.13867	2.4867	97840	TRUE
2587	0	215.1257	2.5007	263000	FALSE
2592	0	363.16505	2.4944	371100	FALSE
2593	0	238.10781	2.4941	383400	FALSE
2594	0	197.11474	2.4849	75290	FALSE
2595	0	209.11764	2.4893	266900	FALSE
2597	0	262.16539	2.4933	433700	FALSE
2598	6	358.20775	2.4945	2458000	TRUE
