peak_id,rt,mz,intensity,homologue_id,within_series_id
13961,6.3712,609.34906,15390,173,1
14027,6.4513,631.36229,19510,173,2
14121,6.5295,653.37527,25150,173,3
14180,6.5985,675.38835,22010,173,4
14235,6.6697,697.40131,21970,173,5
13975,6.3779,608.37802,14570,172,1
14049,6.4588,630.38983,20140,172,2
14113,6.5295,652.4028,17880,172,3
14189,6.5998,674.4152,18510,172,4
14243,6.6715,696.42855,20050,172,5
14313,6.7348,718.44136,18360,172,6
13001,5.159,595.37324,19290,171,1
13102,5.3198,639.39941,42880,171,2
13167,5.4651,683.42553,65410,171,3
13258,5.6041,727.4517,77900,171,4
13351,5.7314,771.47796,64940,171,5
13449,5.8513,815.50408,41550,171,6
13577,5.9686,859.53048,19510,171,7
13814,6.2064,564.82122,20870,170,1
13966,6.3736,608.84749,41200,170,2
14119,6.5275,652.87355,40300,170,3
14245,6.6728,696.89969,31100,170,4
14392,6.7952,740.92587,13300,170,5
12991,5.1498,562.33363,16700,169,1
13108,5.3285,606.35992,26550,169,2
13195,5.4897,650.38603,39700,169,3
13278,5.6389,694.41218,36480,169,4
13391,5.776,738.43853,27230,169,5
13509,5.9075,782.46485,20590,169,6
13650,6.0276,826.4914,10060,169,7
24850,10.8357,557.17276,31700,168,1
25523,11.0254,631.19197,105800,168,2
26408,11.2694,705.2111,268600,168,3
27498,11.6074,779.23024,338400,168,4
28665,12.0648,853.24947,324600,168,5
29910,12.68,927.26842,289600,168,6
31814,13.5104,1001.28764,242100,168,7
35172,14.6339,1075.30699,112500,168,8
13719,6.118,554.34612,10890,167,1
13822,6.2079,576.35924,17080,167,2
13900,6.2963,598.37227,21430,167,3
13973,6.377,620.38552,27590,167,4
14047,6.454,642.39864,20600,167,5
14129,6.5302,664.41227,19450,167,6
14195,6.6032,686.42608,13970,167,7
14246,6.6709,708.43932,16360,167,8
23395,10.6051,554.17609,8448,166,1
24660,10.8003,628.19492,39430,166,2
25512,11.0837,702.21355,22590,166,3
26949,11.4687,776.23238,33630,166,4
28315,11.9519,850.25127,22940,166,5
29625,12.5406,924.27013,14640,166,6
13707,6.1428,553.83024,50160,165,1
13887,6.2843,597.85645,51950,165,2
14001,6.4402,641.88258,93050,165,3
14159,6.5807,685.90874,51850,165,4
14300,6.7296,729.93482,47300,165,5
13710,6.1189,542.80818,16600,164,1
13911,6.2967,586.83425,31950,164,2
14034,6.4508,630.86042,41790,164,3
14186,6.6011,674.88655,39530,164,4
14314,6.7362,718.91278,23630,164,5
13748,6.1219,541.83741,32610,163,1
13841,6.215,563.84959,42290,163,2
13908,6.2978,585.86211,57480,163,3
13972,6.3775,607.87509,71230,163,4
14042,6.4528,629.88783,91760,163,5
14127,6.5299,651.90082,95050,163,6
14184,6.6011,673.91371,119900,163,7
14241,6.6697,695.92673,94860,163,8
14320,6.7362,717.93975,102400,163,9
14366,6.8006,739.95301,81650,163,10
14348,6.861,761.96616,31340,163,11
13618,6.0324,541.33349,17690,162,1
13804,6.2049,585.35965,48540,162,2
13947,6.3726,629.38593,166200,162,3
14094,6.5143,673.412,121700,162,4
14223,6.6506,717.43822,98680,162,5
26068,11.1793,538.14477,13570,161,1
27088,11.4638,612.16369,138000,161,2
28099,11.873,686.18249,456000,161,3
29437,12.4291,760.201,502100,161,4
31043,13.1819,834.21824,414100,161,5
33815,14.2485,908.23845,351600,161,6
13712,6.1145,532.82073,14810,160,1
13825,6.2077,554.83382,22400,160,2
13910,6.2962,576.84681,29340,160,3
13971,6.3761,598.85986,35000,160,4
14038,6.4518,620.87287,38590,160,5
14120,6.5298,642.88575,38200,160,6
14179,6.5976,664.89887,42330,160,7
14239,6.6701,686.9118,35050,160,8
14322,6.7355,708.92478,26970,160,9
14388,6.8016,730.93777,13310,160,10
13636,6.0269,519.32104,42020,159,1
13715,6.1369,563.34646,73660,159,2
13885,6.2842,607.37287,72200,159,3
14006,6.4374,651.39893,109700,159,4
14162,6.5953,695.42509,242300,159,5
13522,5.9469,518.81902,86610,158,1
13630,6.03,540.83213,84220,158,2
13708,6.1109,562.84522,106900,158,3
13802,6.1982,584.85831,160200,158,4
13880,6.283,606.87148,227000,158,5
13946,6.3677,628.8845,245500,158,6
14004,6.4369,650.89753,289300,158,7
12969,5.1176,516.30184,18370,157,1
13094,5.3113,560.32794,24990,157,2
13189,5.4848,604.35407,39810,157,3
13287,5.6442,648.38022,40830,157,4
13410,5.7911,692.40635,27920,157,5
13534,5.9253,736.43269,17440,157,6
26659,11.3487,511.43987,14450,156,1
26868,11.4003,555.46612,17870,156,2
27129,11.4684,599.49218,16460,156,3
27376,11.5496,643.5185,12690,156,4
27635,11.653,687.54503,10200,156,5
30776,13.0513,510.48821,11220,155,1
31351,13.3131,524.50375,29040,155,2
31909,13.6315,538.51964,46610,155,3
33216,14.0128,552.53533,18140,155,4
34546,14.4474,566.55078,62610,155,5
26650,11.3467,510.4363,60280,154,1
26865,11.3988,554.46282,65210,154,2
27098,11.4672,598.48908,55680,154,3
27336,11.549,642.51536,42820,154,4
27630,11.6433,686.54123,28390,154,5
27993,11.7617,730.56744,21140,154,6
28368,11.9115,774.59362,13190,154,7
28751,12.0979,818.61981,8083,154,8
12718,4.8007,506.31741,11430,153,1
12881,4.9851,550.34365,41140,153,2
13002,5.1573,594.36979,82380,153,3
13098,5.3169,638.39597,158900,153,4
13168,5.4651,682.42204,216400,153,5
13257,5.6027,726.44826,245500,153,6
13354,5.7316,770.47452,179100,153,7
13461,5.8525,814.50077,111300,153,8
13572,5.9675,858.52708,54060,153,9
13676,6.0746,902.5532,27740,153,10
13785,6.1686,946.57981,14790,153,11
12675,4.7395,500.3068,22180,152,1
12852,4.9583,544.33304,38320,152,2
12997,5.154,588.35922,38390,152,3
13111,5.3299,632.38542,41640,152,4
13196,5.4906,676.41146,36660,152,5
13280,5.6403,720.4377,30610,152,6
13405,5.7779,764.46383,17640,152,7
13537,5.9399,497.31022,27180,151,1
13656,6.0308,519.32191,57930,151,2
13727,6.1209,541.33418,128600,151,3
13826,6.2106,563.34697,151000,151,4
13906,6.2958,585.35996,226000,151,5
13968,6.3764,607.37309,250200,151,6
14045,6.455,629.3861,343100,151,7
14125,6.5299,651.3991,317000,151,8
14185,6.6017,673.41212,375000,151,9
14240,6.6695,695.42517,373100,151,10
14321,6.7366,717.43828,244900,151,11
14368,6.8011,739.45136,250400,151,12
14431,6.8622,761.4644,149300,151,13
14531,6.9209,783.47749,102600,151,14
14581,6.9718,805.49067,36980,151,15
13415,5.8258,496.30419,41810,150,1
13519,5.9134,518.31732,62770,150,2
