id_number,rtime,mz,kp,interim_id,isotope,modification,ion_relation
2,21.446388,110.008641937759,kp1_109.0014,root@109.0014,M0,M+H+,"M0,M+H+"
3,24.2097828,123.044025595212,,,,,
4,20.7972264,200.972213898949,,,,,
5,20.909865,185.153583896903,,,,,
7,22.1292756,235.962930545141,kp28_232.9596,root@232.9596,34S 1,M+H+,"34S 1,M+H+"
8,21.070158,605.42698020961,,,,,
10,20.9187948,236.938667543304,,,,,
11,20.819076,100.931936642692,,,,,
12,21.373842,139.075362940203,,,,,
13,21.4200102,139.982172526954,,,,,
14,21.5480196,104.008596795354,kp7_101.0056,root@101.0056,34S 1,M+H+,"34S 1,M+H+"
16,20.8712016,207.985333215857,kp3_206.9779,root@206.9779,M0,M+H+,"M0,M+H+"
17,22.0527468,141.958604494691,kp4_138.9577,root@138.9577,34S 1,M+H+,"34S 1,M+H+"
18,23.4541296,179.990429445619,kp6_178.983,root@178.983,M0,M+H+,"M0,M+H+"
19,20.9646768,156.014182608789,,,,,
20,21.1772472,132.003583346206,,,,,
21,20.6610612,143.99682448727,,,,,
23,20.6295276,102.012949579032,kp7_101.0056,root@101.0056,M0,M+H+,"M0,M+H+"
24,20.2607418,145.067940348783,kp19_142.0629,root@142.0629,81Br 1,M+H+,"81Br 1,M+H+"
25,20.4224952,159.969154309021,,,,,
27,21.24849,113.963631743516,,,,,
28,20.9799798,847.669827316514,,,,,
29,22.1092272,250.954402890081,,,,,
30,21.134256,353.343116463895,,,,,
31,21.3295518,130.016810102831,,,,,
32,21.3436728,777.632417431087,,,,,
33,20.9632428,134.986854076122,,,,,
34,22.774515,183.98555154416,,,,,
36,21.23661,111.968303846758,,,,,
38,21.233406,472.44470062023,,,,,
40,22.0293672,158.97000856637,kp12_155.9586,root@155.9586,18O 1,M+H+,"18O 1,M+H+"
42,22.486434,155.106669162647,,,,,
43,21.5422062,208.943790144408,,,,,
44,20.4477456,128.950755631939,,,,,
45,21.08832,209.980908844842,kp3_206.9779,root@206.9779,34S 1,M+H+,"34S 1,M+H+"
48,22.7187948,141.091011202377,,,,,
49,21.7029744,759.598917245424,kp8_758.5912,root@758.5912,M0,M+H+,"M0,M+H+"
50,21.8297556,793.659368259367,,,,,
53,22.8222012,183.101557459481,,,,,
54,21.94326,451.254815331067,,,,,
55,22.4125332,551.398072967516,,,,,
56,20.9141562,248.900544260045,,,,,
57,21.4878,234.951724008262,,,,,
58,21.3838398,116.966140224035,,,,,
59,21.8256408,115.038916954238,,,,,
61,21.0485442,140.961705564804,,,,,
62,22.3294368,624.43980804502,,,,,
63,20.9014392,214.917614282207,,,,,
64,22.6502556,285.009753487833,,,,,
65,21.0492738,114.987591547039,,,,,
66,20.5176348,193.930036693491,,,,,
67,21.7975242,103.038907094121,,,,,
69,21.7627164,153.127387290411,,,,,
70,20.8131912,174.984922209578,,,,,
71,21.4443252,150.014171341306,kp15_147.0112,root@147.0112,34S 1,M+H+,"34S 1,M+H+"
72,21.7810608,172.977067523397,,,,,
74,22.1152836,111.044008332278,,,,,
75,21.7060536,269.248937270607,kp9_267.2335,root@267.2335,13C 1,M+H+,"13C 1,M+H+"
76,20.834157,155.974290985829,,,,,
77,22.6771368,143.958984324442,kp4_138.9577,root@138.9577,81Br 2,M+H+,"81Br 2,M+H+"
78,21.5119728,101.059645318479,,,,,
79,22.201236,183.988503761942,,,,,
80,20.5451916,296.276949934174,,,,,
81,21.4448424,181.985997955969,,,,,
83,21.3416022,229.001473580943,,,,,
84,22.1320278,126.054937338025,,,,,
85,21.8155272,144.956864781337,,,,,
86,21.4766172,102.054888142939,,,,,
87,20.512362,124.014890160064,kp11_119.0161,root@119.0161,34S 2,M+H+,"34S 2,M+H+"
88,21.0560844,230.889955195677,,,,,
89,22.1788716,242.20162845914,,,,,
91,22.0962792,760.601305579617,kp8_758.5912,root@758.5912,13C 1,M+H+,"13C 1,M+H+"
92,21.921822,181.025767152254,,,,,
93,21.428124,112.006190781192,,,,,
94,20.8770222,131.052264340492,,,,,
95,21.5611572,181.158688826423,,,,,
96,21.7821624,195.96826118596,,,,,
97,21.3159462,778.611634144967,,,,,
98,22.1360136,254.94925490035,,,,,
99,21.447672,453.234078064082,,,,,
100,22.09206,106.991888364446,kp10_105.9845,root@105.9845,M0,M+H+,"M0,M+H+"
101,22.2391428,122.019216721688,kp11_119.0161,root@119.0161,34S 1,M+H+,"34S 1,M+H+"
102,21.747258,607.406478835377,,,,,
103,20.549079,230.001025040846,,,,,
104,21.7011288,143.106677566859,,,,,
105,22.9933476,125.059699124161,,,,,
106,21.5495022,182.961801448033,,,,,
107,21.174009,232.928210794281,,,,,
108,21.1651344,213.148560202643,,,,,
109,22.0661382,169.122307215177,,,,,
110,21.9766044,519.139012479325,,,,,
111,22.060974,176.091718140508,,,,,
113,21.464841,549.418776398196,,,,,
114,22.2895716,149.023339427316,,,,,
115,23.770674,156.966025501432,kp12_155.9586,root@155.9586,M0,M+H+,"M0,M+H+"
116,21.7203588,148.018514190412,kp15_147.0112,root@147.0112,M0,M+H+,"M0,M+H+"
117,21.0665292,217.959506652408,,,,,
118,22.1705262,435.223443548008,,,,,
120,21.650052,186.964861421439,,,,,
121,21.6715158,129.020048325035,,,,,
122,22.48164,163.148123046428,,,,,
123,21.507951,268.97840181006,,,,,
124,22.7435658,298.877472862444,,,,,
125,21.4401162,164.948088366788,,,,,
126,22.18518,259.208887975829,,,,,
127,23.107296,329.323538032001,,,,,
128,22.5083988,104.016163278501,,,,,
129,21.7463136,244.245566607096,,,,,
131,22.9902204,129.054612162671,,,,,
132,23.1351132,169.085924953623,,,,,
133,21.900348,283.263225123658,,,,,
134,22.883295,369.351705492484,,,,,
135,22.5120216,176.971976847802,,,,,
136,22.008081,156.042149200043,,,,,
137,21.805752,177.957892229595,,,,,
138,22.437666,113.059654737846,,,,,
139,22.3394982,638.484781003297,,,,,
140,22.1080848,130.122644796822,,,,,
141,22.4434428,111.00943745443,,,,,
142,22.5179172,186.980972838452,kp16_179.9825,root@179.9825,37Cl 3,M+H+,"37Cl 3,M+H+"
144,23.126199,155.143054409809,,,,,
145,22.6375404,622.46052955147,kp23_620.4505,root@620.4505,13C 1,M+H+,"13C 1,M+H+"
146,22.6499478,194.943519061472,,,,,
147,21.7404378,116.106949557645,,,,,
148,23.5684848,146.019257193069,,,,,
149,22.6861272,180.989790906281,kp16_179.9825,root@179.9825,M0,M+H+,"M0,M+H+"
150,23.358153,268.254983486564,,,,,
151,22.80858,271.24584740691,kp9_267.2335,root@267.2335,13C 3,M+H+,"13C 3,M+H+"
152,22.9956168,142.959088945723,kp17_141.9517,root@141.9517,M0,M+H+,"M0,M+H+"
154,22.6195458,126.998155630804,kp36_123.9951,root@123.9951,34S 1,M+H+,"34S 1,M+H+"
156,21.8354556,108.987555006629,kp10_105.9845,root@105.9845,34S 1,M+H+,"34S 1,M+H+"
157,22.9863576,131.974238921422,,,,,
158,23.8537236,143.033897561915,,,,,
159,21.733308,187.964092451065,,,,,
160,21.6833442,227.022220088029,,,,,
161,23.6378268,320.899850877098,,,,,
162,22.5095664,171.137949672653,,,,,
164,23.0829744,197.153635353551,,,,,
165,22.7800368,199.99657704859,kp21_196.9936,root@196.9936,34S 1,M+H+,"34S 1,M+H+"
166,23.5618062,143.070276374161,kp19_142.0629,root@142.0629,M0,M+H+,"M0,M+H+"
167,22.8205938,154.941664476237,,,,,
168,22.2014076,591.374953200778,,,,,
169,22.1235876,437.202719066151,,,,,
170,22.150458,139.963268007456,kp4_138.9577,root@138.9577,M0,M+H+,"M0,M+H+"
172,22.2510072,212.964213566748,,,,,
173,23.6018838,268.245546547668,,,,,
174,22.057371,761.578073896609,kp20_760.5702,root@760.5702,M0,M+H+,"M0,M+H+"
175,22.6301892,120.023548463302,kp11_119.0161,root@119.0161,M0,M+H+,"M0,M+H+"
176,22.67652,379.215195854393,,,,,
177,22.388631,153.091013847638,,,,,
178,22.073478,762.580269821305,kp20_760.5702,root@760.5702,13C 1,M+H+,"13C 1,M+H+"
179,22.54356,779.611057822156,,,,,
181,21.802395,200.17264886809,,,,,
182,22.73742,270.252286835546,kp9_267.2335,root@267.2335,13C 2,M+H+,"13C 2,M+H+"
183,22.9431168,147.030890351706,,,,,
185,22.8880404,167.106669229536,,,,,
188,23.1892416,125.096084580604,,,,,
189,22.5208962,219.174361048264,,,,,
192,23.2145028,469.265433371661,,,,,
193,23.9359992,311.944031476891,,,,,
194,22.8779628,149.952826652579,,,,,
195,22.110105,127.075344475204,,,,,
196,21.7988064,164.029814837202,,,,,
197,22.264746,198.000945883711,kp21_196.9936,root@196.9936,M0,M+H+,"M0,M+H+"
199,23.689554,211.132916813565,,,,,
202,23.0417988,257.967699073421,,,,,
203,23.819802,621.458311929821,kp23_620.4505,root@620.4505,M0,M+H+,"M0,M+H+"
204,22.4868462,144.992068111364,,,,,
205,23.97114,146.937523650659,,,,,
206,23.817588,286.921064894804,,,,,
207,23.581776,299.06179000212,,,,,
209,23.634378,121.064758124615,,,,,
210,22.782114,533.387393849604,,,,,
211,22.765635,608.408472565664,,,,,
212,24.9973764,107.000775815985,kp24_105.9936,root@105.9936,M0,M+H+,"M0,M+H+"
213,23.8061892,172.952235907192,,,,,
214,23.2339668,129.090997312794,,,,,
215,22.8631476,115.075320890805,,,,,
216,23.2983024,454.23496262013,,,,,
218,22.6827444,132.065511642096,,,,,
219,23.5005588,165.163772024472,,,,,
220,24.38112,572.434640051018,,,,,
221,24.4059744,228.22230224819,,,,,
223,24.745686,607.424374780075,kp2_604.4194,root@604.4194,37Cl 1,M+H+,"37Cl 1,M+H+"
224,24.4517664,111.01199424716,kp1_109.0014,root@109.0014,13C 1,M+H+,"13C 1,M+H+"
225,24.0540558,128.019246843389,,,,,
226,24.71109,208.943796226173,,,,,
227,23.7863448,185.153597142733,,,,,
229,24.351141,156.01418378708,,,,,
230,21.6356262,777.609242942388,kp25_776.6015,root@776.6015,M0,M+H+,"M0,M+H+"
231,22.5475218,216.950630579326,,,,,
232,23.5081818,847.670024703596,,,,,
233,24.5390208,625.435309710761,,,,,
234,24.1209396,182.961806661087,,,,,
235,24.0790452,116.966136097525,,,,,
236,24.5857038,111.968300953977,,,,,
238,24.3064104,193.989099856364,,,,,
239,24.1274484,353.343167252722,,,,,
240,24.8760204,132.003583703642,kp37_129.0006,root@129.0006,34S 1,M+H+,"34S 1,M+H+"
241,23.2439124,283.030468463448,,,,,
242,23.5314042,156.974431278829,,,,,
244,24.32055,172.018484022612,,,,,
245,25.229748,250.954373918954,,,,,
246,23.448138,142.961923055639,kp4_138.9577,root@138.9577,15N 3,M+H+,"15N 3,M+H+"
247,23.886915,258.924950125056,,,,,
248,24.6627204,139.075367692394,,,,,
250,24.84609,114.054909416994,,,,,
251,24.4478238,215.977443963916,,,,,
252,23.3676318,639.48682302844,kp29_637.4768,root@637.4768,13C 1,M+H+,"13C 1,M+H+"
253,24.4360704,134.986861284134,,,,,
254,24.8645316,140.961705469037,kp4_138.9577,root@138.9577,15N 1,M+H+,"15N 1,M+H+"
255,24.3074352,229.001471906877,,,,,
257,23.47131,236.938669040941,,,,,
258,25.384725,139.111761605658,,,,,
259,25.8597222,451.25481958003,,,,,
260,24.742815,248.900569538977,,,,,
261,27.378594,397.225791703101,,,,,
262,24.4726128,234.951727353563,,,,,
263,24.745767,130.016809484078,,,,,
265,25.2226368,268.236050050107,kp9_267.2335,root@267.2335,M0,M+H+,"M0,M+H+"
266,23.430618,102.091280989331,,,,,
267,24.7390758,112.006193300459,,,,,
269,23.8235898,154.966908629287,,,,,
270,24.2659038,606.429200892131,kp2_604.4194,root@604.4194,13C 1,M+H+,"13C 1,M+H+"
271,25.031718,129.020047881336,,,,,
272,25.849644,605.426986792562,kp2_604.4194,root@604.4194,M0,M+H+,"M0,M+H+"
273,24.483798,793.659322036699,,,,,
274,24.1844952,472.444681028912,,,,,
276,23.7172152,123.116815240358,,,,,
277,25.1604882,213.14855886381,,,,,
278,25.50384,242.201620155192,,,,,
279,24.4023816,144.956870115614,kp17_141.9517,root@141.9517,81Br 1,M+H+,"81Br 1,M+H+"
280,25.746312,177.95790173868,,,,,
281,25.0405368,124.014891681191,,,,,
282,25.1838792,128.950756652541,,,,,
283,25.5163818,235.962942949152,,,,,
284,24.953196,104.008600901634,kp35_101.0056,root@101.0056,34S 1,M+H+,"34S 1,M+H+"
286,25.2668988,217.959508860095,,,,,
288,25.358814,148.018519902464,kp13_147.0112,root@147.0112,M0,M+H+,"M0,M+H+"
289,26.68698,198.940062073141,,,,,
290,25.5636978,519.139035798381,,,,,
291,26.0071224,106.991893280508,,,,,
292,25.775832,186.964867894934,,,,,
293,26.6779158,285.260989511104,kp30_282.2559,root@282.2559,81Br 1,M+H+,"81Br 1,M+H+"
295,26.2757508,181.985996856817,kp6_178.983,root@178.983,34S 1,M+H+,"34S 1,M+H+"
296,25.3175142,778.611682192888,kp25_776.6015,root@776.6015,13C 1,M+H+,"13C 1,M+H+"
297,26.2345344,115.075323049522,,,,,
298,25.8099642,193.930035798235,,,,,
299,26.047395,257.967723601073,,,,,
300,26.62608,453.234071360962,kp27_452.2267,root@452.2267,M0,M+H+,"M0,M+H+"
301,24.9281142,549.41881370706,,,,,
302,25.975524,329.323551219469,,,,,
303,24.8766732,233.966670085911,kp28_232.9596,root@232.9596,M0,M+H+,"M0,M+H+"
304,26.7037764,268.978419966167,,,,,
305,26.9125092,254.949235234138,,,,,
306,25.489992,169.122315139139,,,,,
307,26.1323604,183.988508777717,,,,,
308,26.630448,143.070281048559,,,,,
309,26.1771888,143.106685716737,,,,,
310,28.4617998,114.987588997429,,,,,
312,25.8712776,638.48467540915,kp29_637.4768,root@637.4768,M0,M+H+,"M0,M+H+"
313,26.857338,230.889962735282,,,,,
314,26.3353656,142.959094508521,kp18_141.9517,root@141.9517,M0,M+H+,"M0,M+H+"
315,26.1627408,213.92268555448,,,,,
316,27.5447508,174.984922090748,,,,,
317,26.815584,155.974290065465,,,,,
318,26.868426,270.248363938948,kp40_267.2471,root@267.2471,15N 2,M+H+,"15N 2,M+H+"
319,26.584698,212.96421739254,,,,,
320,26.3609502,455.23101748015,kp27_452.2267,root@452.2267,37Cl 1,M+H+,"37Cl 1,M+H+"
321,27.1660692,283.263229531856,kp30_282.2559,root@282.2559,M0,M+H+,"M0,M+H+"
322,27.016491,163.148123978618,,,,,
323,27.838314,164.948096145622,,,,,
324,26.3492328,214.91761762588,,,,,
325,26.2703544,181.158683669174,,,,,
326,25.337172,176.091734614753,,,,,
327,25.5762024,113.059656958199,,,,,
328,27.2022702,111.044005122699,,,,,
330,26.603934,113.023274431599,,,,,
331,26.8040496,116.966140447049,,,,,
332,27.782133,179.035271953305,,,,,
333,27.283704,145.067940718651,,,,,
334,26.30397,111.009438157384,kp24_105.9936,root@105.9936,18O 2,M+H+,"18O 2,M+H+"
335,27.4664196,102.012951549509,kp35_101.0056,root@101.0056,M0,M+H+,"M0,M+H+"
336,26.9145264,143.033898027875,,,,,
338,26.468322,759.598949941068,,,,,
339,26.3323704,125.002484916104,kp36_123.9951,root@123.9951,M0,M+H+,"M0,M+H+"
340,27.860391,198.000942882301,,,,,
341,27.802221,232.928210142328,,,,,
342,26.903682,143.958997728638,,,,,
343,26.938221,622.460479531369,kp22_620.4505,root@620.4505,13C 1,M+H+,"13C 1,M+H+"
344,26.1370824,761.578024061845,,,,,
345,27.185742,195.968274836277,,,,,
346,27.1642164,130.00793555608,kp37_129.0006,root@129.0006,M0,M+H+,"M0,M+H+"
347,26.993748,181.025767935114,,,,,
348,28.4245296,311.944067067324,,,,,
349,27.2984772,155.106669622924,,,,,
350,28.8938142,131.052268277128,,,,,
351,27.2623176,179.143053154691,,,,,
352,28.315944,146.019254041622,,,,,
353,27.5041992,130.122644904108,,,,,
354,28.617954,200.996075354752,,,,,
355,25.8501936,285.009750090862,,,,,
356,27.874605,283.030463149871,,,,,
357,26.3152938,591.374975048884,,,,,
358,27.9411504,129.091003786604,,,,,
359,26.864856,182.961812056738,,,,,
361,26.8077402,472.444711461441,,,,,
362,27.673443,227.022215340895,,,,,
364,26.145285,125.059689116991,,,,,
365,29.0514798,186.980977066293,kp38_179.9825,root@179.9825,37Cl 3,M+H+,"37Cl 3,M+H+"
366,28.5286278,180.989789094567,kp38_179.9825,root@179.9825,M0,M+H+,"M0,M+H+"
367,27.3297144,229.0014778144,,,,,
368,27.5243802,156.014187212773,,,,,
369,28.2268524,288.927974943,kp44_285.9139,root@285.9139,13C 2,M+H+,"13C 2,M+H+"
370,27.9777648,227.127844179526,,,,,
371,29.355519,100.931939150846,,,,,
372,29.197008,437.202718482773,,,,,
373,30.899244,234.951722370635,,,,,
374,28.6327476,127.075342336534,,,,,
375,29.1464838,150.014173847222,kp13_147.0112,root@147.0112,34S 1,M+H+,"34S 1,M+H+"
376,27.877008,158.970007429232,kp47_155.9671,root@155.9671,34S 1,M+H+,"34S 1,M+H+"
377,28.7197908,104.016158115261,,,,,
378,27.6126822,268.254471964656,kp40_267.2471,root@267.2471,M0,M+H+,"M0,M+H+"
379,28.8073182,102.054901033186,,,,,
380,28.4902062,779.610912202382,,,,,
381,27.7724844,369.351728294355,,,,,
382,28.302183,208.943788466064,,,,,
383,29.9607738,270.24243194443,kp43_267.2305,root@267.2305,13C 2,M+H+,"13C 2,M+H+"
384,27.81462,353.343092990121,,,,,
385,27.7798176,270.252278638679,kp40_267.2471,root@267.2471,81Br 1,M+H+,"81Br 1,M+H+"
386,27.897003,209.980912255118,kp42_206.9779,root@206.9779,34S 1,M+H+,"34S 1,M+H+"
387,28.5982116,142.961930025733,kp5_138.9585,root@138.9585,15N 3,M+H+,"15N 3,M+H+"
388,28.0789932,179.990413537435,,,,,
389,28.8075936,172.977070994177,,,,,
390,28.5758742,176.971977914423,,,,,
391,28.377267,141.091020336002,,,,,
393,29.71326,164.029812777003,,,,,
394,27.807183,155.126005629371,,,,,
396,29.1864804,187.96408954399,,,,,
397,27.973812,216.950632322767,,,,,
398,28.5560076,379.21522857917,,,,,
400,29.6423952,156.042147027775,,,,,
401,26.26989,153.12738716838,,,,,
402,27.9337818,207.985332066227,kp42_206.9779,root@206.9779,M0,M+H+,"M0,M+H+"
403,29.970315,171.137949449286,,,,,
404,30.349803,217.959518994181,,,,,
405,27.160272,134.06003025563,,,,,
406,28.7402628,533.387429820018,,,,,
407,30.0687216,104.008602515701,kp33_101.0056,root@101.0056,34S 1,M+H+,"34S 1,M+H+"
408,29.290344,103.03890669246,,,,,
410,29.232042,132.065510837311,,,,,
411,29.5598298,200.172648417446,,,,,
412,28.1784312,183.101560639979,,,,,
413,28.9766136,154.941677461906,,,,,
414,27.525804,469.265406439109,,,,,
416,29.0998524,320.899884834742,,,,,
417,29.0965908,153.091016808843,,,,,
418,29.6942964,268.236081312435,kp43_267.2305,root@267.2305,M0,M+H+,"M0,M+H+"
419,29.45517,157.122316252002,,,,,
420,29.7103608,129.020046349036,,,,,
421,28.542543,551.398063513783,,,,,
422,29.269812,621.458313162604,kp22_620.4505,root@620.4505,M0,M+H+,"M0,M+H+"
423,28.975632,101.059645104828,,,,,
424,29.4795228,257.96772665129,,,,,
425,28.4674644,215.164177285289,,,,,
426,29.5392768,134.986862158733,,,,,
427,29.1469842,777.609275427523,kp26_776.6015,root@776.6015,M0,M+H+,"M0,M+H+"
429,29.3671236,270.917361482333,,,,,
430,28.6204128,248.900575291389,,,,,
431,28.5859842,159.969157606106,,,,,
432,27.9490416,107.000775056342,,,,,
433,29.887818,286.921086217129,kp44_285.9139,root@285.9139,M0,M+H+,"M0,M+H+"
434,29.0183778,144.992075199415,,,,,
435,32.4524796,179.035286287751,,,,,
436,30.2100744,212.96421828378,,,,,
437,30.046464,186.964866324721,,,,,
438,29.79261,185.189985209574,,,,,
439,29.5031532,453.234077202494,,,,,
440,27.8389158,624.439834767456,kp51_622.4298,root@622.4298,13C 1,M+H+,"13C 1,M+H+"
441,29.8081272,259.2088693077,,,,,
443,30.105918,128.950755938838,,,,,
444,29.2908792,606.429234097215,,,,,
445,29.1034464,174.112483068996,,,,,
446,29.8511412,129.054612624675,,,,,
447,31.084836,113.023280366157,,,,,
448,30.8797644,124.014893860059,kp49_119.0161,root@119.0161,34S 2,M+H+,"34S 2,M+H+"
449,31.086345,131.974235318561,,,,,
450,29.9632482,329.323578624143,,,,,
451,31.1493696,268.978421121944,,,,,
452,31.3624122,269.245026732115,kp43_267.2305,root@267.2305,13C 1,M+H+,"13C 1,M+H+"
453,31.0771824,244.245536440414,,,,,
454,30.604374,268.254637138962,kp39_267.2459,root@267.2459,M0,M+H+,"M0,M+H+"
455,30.4618302,114.971476713521,,,,,
457,30.3014658,177.957902406645,,,,,
458,30.9264456,762.580436650785,,,,,
459,29.0185098,144.956871089643,kp18_141.9517,root@141.9517,81Br 1,M+H+,"81Br 1,M+H+"
460,28.952313,111.011991448012,,,,,
461,30.97632,125.096096926912,,,,,
462,29.077146,792.656913040272,kp45_791.6492,root@791.6492,M0,M+H+,"M0,M+H+"
463,31.992906,156.966024103553,kp46_155.9586,root@155.9586,M0,M+H+,"M0,M+H+"
464,30.3346644,185.153604683677,,,,,
465,29.7033408,112.006194316481,,,,,
466,30.553386,451.254803594282,,,,,
467,31.021008,519.13906809007,,,,,
468,30.098352,139.075362638135,,,,,
469,29.9732442,298.877524648084,,,,,
470,30.902127,299.061801529283,,,,,
471,30.86349,572.434653740576,,,,,
472,29.655936,778.611582979238,kp26_776.6015,root@776.6015,13C 1,M+H+,"13C 1,M+H+"
473,29.9844378,111.968305885276,,,,,
474,31.305288,149.023344022679,,,,,
475,30.7047702,622.460511728554,,,,,
477,31.257588,236.938674675419,,,,,
478,30.24414,123.044037354438,,,,,
479,31.3463256,156.974458845723,kp47_155.9671,root@155.9671,M0,M+H+,"M0,M+H+"
480,30.9027564,130.122645451037,,,,,
481,30.195498,153.127392028164,,,,,
483,30.8727,115.075318261973,,,,,
484,31.8346884,593.15791741728,,,,,
485,31.334214,155.143059150108,,,,,
487,30.988272,608.408570356966,,,,,
489,31.074792,227.022236905596,,,,,
491,31.7172504,139.111760484483,,,,,
492,31.560426,140.961707120271,,,,,
493,30.037614,246.229106274001,,,,,
494,31.5018438,121.064762156581,,,,,
495,30.5607642,127.038958906711,,,,,
496,31.5650262,122.019215608046,kp49_119.0161,root@119.0161,34S 1,M+H+,"34S 1,M+H+"
497,30.3132498,143.958994249258,kp5_138.9585,root@138.9585,81Br 2,M+H+,"81Br 2,M+H+"
498,31.865694,176.971994004064,,,,,
499,31.80663,254.949238162942,,,,,
500,32.212494,102.054892924045,,,,,
501,30.9261384,623.437724520481,kp51_622.4298,root@622.4298,M0,M+H+,"M0,M+H+"
502,31.316682,183.988505875211,,,,,
503,31.064991,120.023551329145,kp49_119.0161,root@119.0161,M0,M+H+,"M0,M+H+"
504,32.883966,148.018520242116,kp14_147.0112,root@147.0112,M0,M+H+,"M0,M+H+"
505,30.8036076,793.659382597787,kp45_791.6492,root@791.6492,13C 1,M+H+,"13C 1,M+H+"
507,30.4640544,139.963273301905,kp5_138.9585,root@138.9585,M0,M+H+,"M0,M+H+"
508,31.8897522,228.22229845104,,,,,
509,32.528538,779.610782852156,,,,,
510,31.7436936,126.998158879297,,,,,
511,32.674422,179.990424135315,,,,,
512,32.85213,165.163785547383,,,,,
513,31.357842,164.948102292881,,,,,
514,31.778754,193.930039263605,,,,,
515,32.002014,115.038926947751,,,,,
516,32.097888,623.455946431009,kp22_620.4505,root@620.4505,81Br 1,M+H+,"81Br 1,M+H+"
517,31.4962542,169.122304024035,,,,,
519,32.1277536,225.042958413419,,,,,
520,31.0233984,180.989789077943,,,,,
522,32.26191,181.158690191061,,,,,
523,30.710499,198.940090800922,,,,,
524,32.768646,139.982173808447,,,,,
525,32.8215804,198.000944122775,kp54_196.9936,root@196.9936,M0,M+H+,"M0,M+H+"
526,31.12755,106.991892570178,,,,,
527,31.978476,108.987565043883,kp55_105.9846,root@105.9846,34S 1,M+H+,"34S 1,M+H+"
528,32.241546,174.984919887157,,,,,
529,31.86894,204.927905722706,,,,,
530,31.783692,155.974291154775,,,,,
531,32.4382284,126.054932776428,,,,,
532,33.6041022,146.019264679645,,,,,
533,32.303472,155.125998857354,,,,,
534,33.938424,142.959086150287,kp56_141.9517,root@141.9517,M0,M+H+,"M0,M+H+"
535,32.107002,100.931944418787,,,,,
536,32.394333,129.09099383466,,,,,
537,32.514612,232.928206452393,,,,,
538,33.4847082,145.067943473406,,,,,
539,32.86686,761.578071204657,kp59_760.5703,root@760.5703,M0,M+H+,"M0,M+H+"
542,32.564994,142.96192676902,,,,,
543,32.222898,183.1015691809,,,,,
544,32.780367,242.201623217123,,,,,
545,33.0888,185.153597600079,,,,,
546,32.320734,134.986859148361,,,,,
547,32.450634,549.418800520149,,,,,
548,32.795244,155.106673758316,,,,,
549,33.818034,111.009440307911,,,,,
550,32.030478,199.996581782395,kp54_196.9936,root@196.9936,34S 1,M+H+,"34S 1,M+H+"
551,31.688718,283.263235272029,,,,,
552,30.989436,183.985553012284,,,,,
553,33.011844,209.980911092778,,,,,
554,34.115442,143.106672556238,,,,,
555,33.3089736,172.952250915884,,,,,
556,33.4470822,195.968279775206,,,,,
557,33.574902,127.075344834726,,,,,
558,32.540016,229.00148002692,,,,,
559,33.316287,171.137950576037,,,,,
560,33.6964596,141.091022829494,,,,,
561,32.471352,143.03389453233,,,,,
563,33.240609,215.97744863651,,,,,
564,32.9903556,167.106657226835,,,,,
565,34.060476,311.944057571933,,,,,
566,33.685758,213.148564018858,,,,,
567,33.673566,150.014173940571,kp14_147.0112,root@147.0112,34S 1,M+H+,"34S 1,M+H+"
568,33.1057122,181.986001295829,,,,,
569,33.19848,591.374957500788,,,,,
570,33.5532582,248.900566254255,,,,,
571,33.2414676,114.987585036409,,,,,
572,33.365016,153.091018923806,,,,,
573,33.9480576,283.030469472065,,,,,
574,31.19799,230.889963598114,,,,,
575,33.5538,131.974239834127,,,,,
576,33.7778556,103.038912199369,,,,,
577,33.676812,472.444714843278,,,,,
578,32.4909138,296.27695546551,,,,,
579,33.3907164,130.016811552906,,,,,
580,34.193328,128.950759473321,,,,,
581,33.7201596,102.012953377075,kp33_101.0056,root@101.0056,M0,M+H+,"M0,M+H+"
582,33.975222,111.080399679678,,,,,
583,33.734832,230.001000273841,,,,,
584,33.399099,243.195239959585,,,,,
585,33.828252,181.02576389774,,,,,
586,34.021983,101.05964284608,,,,,
587,33.300333,200.972214821026,,,,,
588,32.5169136,607.406472862432,kp60_606.3992,root@606.3992,M0,M+H+,"M0,M+H+"
589,33.906882,847.669988600709,,,,,
591,33.74502,179.143050039261,,,,,
592,34.551456,208.943796388989,,,,,
593,34.027092,268.978419109096,,,,,
594,34.4184816,124.014900216201,kp48_119.0162,root@119.0162,34S 2,M+H+,"34S 2,M+H+"
595,34.748856,113.059658493305,,,,,
596,33.5693298,156.042154649899,,,,,
597,33.4520316,111.96830680687,,,,,
598,33.407748,111.04399972667,,,,,
599,32.7900336,193.989103555154,,,,,
600,34.2275796,116.966144537233,,,,,
601,33.6085296,130.007933833379,kp61_129.0006,root@129.0006,M0,M+H+,"M0,M+H+"
602,33.607044,200.996095872421,,,,,
603,34.7298684,147.030891990115,,,,,
604,32.941221,211.132921128282,,,,,
606,34.554813,270.252290345051,kp39_267.2459,root@267.2459,81Br 1,M+H+,"81Br 1,M+H+"
608,34.040238,109.101130868521,,,,,
609,34.494549,227.022221342786,,,,,
610,34.1065476,235.962976571059,,,,,
611,34.582983,639.487028774706,kp62_637.4769,root@637.4769,13C 1,M+H+,"13C 1,M+H+"
612,34.059441,122.019219193136,kp48_119.0162,root@119.0162,34S 1,M+H+,"34S 1,M+H+"
